user_id,platform_id,IL_eKey.space_mean,IL_eKey.space_median,IL_eKey.space_q1,IL_eKey.space_q3,IL_eKey.space_std,IL_Key.backspaceKey.backspace_mean,IL_Key.backspaceKey.backspace_median,IL_Key.backspaceKey.backspace_q1,IL_Key.backspaceKey.backspace_q3,IL_Key.backspaceKey.backspace_std,IL_Key.spacet_mean,IL_Key.spacet_median,IL_Key.spacet_q1,IL_Key.spacet_q3,IL_Key.spacet_std,IL_th_mean,IL_th_median,IL_th_q1,IL_th_q3,IL_th_std,IL_Key.spacea_mean,IL_Key.spacea_median,IL_Key.spacea_q1,IL_Key.spacea_q3,IL_Key.spacea_std,IL_sKey.space_mean,IL_sKey.space_median,IL_sKey.space_q1,IL_sKey.space_q3,IL_sKey.space_std,IL_dKey.space_mean,IL_dKey.space_median,IL_dKey.space_q1,IL_dKey.space_q3,IL_dKey.space_std,IL_he_mean,IL_he_median,IL_he_q1,IL_he_q3,IL_he_std,IL_tKey.space_mean,IL_tKey.space_median,IL_tKey.space_q1,IL_tKey.space_q3,IL_tKey.space_std
09ff604f50d6b3b9782b0adc1619ddb8,3,9.499510235706104e-05,6.06e-05,3.1549999999999994e-05,0.0001084692307692,0.0001261747695394,0.0003465,0.0003545,0.00032275,0.00037425,5.1963929797504734e-05,0.0002885735393269,0.000216823076923,0.0001400076923076,0.0003757307692307,0.000210688005996,9.120808282439742e-05,7.199230769230769e-05,5.560769230769231e-05,0.0001039538461538,7.998417839210839e-05,0.0002603727706608,0.0001969047619047,0.0001054563492063,0.0003677857142857,0.0002228010757235,9.141093252773044e-05,6.0206349206349214e-05,3.490476190476191e-05,9.884920634920636e-05,0.0001158448201405,8.513812680733655e-05,5.898461538461537e-05,3.458076923076923e-05,9.346153846153844e-05,0.0001017354191065,0.0001182758319401,9.14e-05,5.883846153846154e-05,0.0001464692307692,0.0001010108441071,0.0001318237548477,9.685714285714283e-05,7.0765873015873e-05,0.000143123015873,0.0001136136747966
0a33d72cd1ea41a33634db135928cc0d,1,9.5e-06,9.5e-06,4.75e-06,1.425e-05,1.3435028842544404e-05,0.000608,0.000608,0.000608,0.000608,0.0,0.000577,0.000577,0.000577,0.000577,0.0,0.000128,0.000128,0.000128,0.000128,0.0,0.0002603727706608,0.0001969047619047,0.0001054563492063,0.0003677857142857,0.0002228010757235,9.141093252773044e-05,6.0206349206349214e-05,3.490476190476191e-05,9.884920634920636e-05,0.0001158448201405,3.2e-05,3.2e-05,3.2e-05,3.2e-05,0.0,1.6e-05,1.6e-05,1.6e-05,1.6e-05,0.0,0.0001318237548477,9.685714285714283e-05,7.0765873015873e-05,0.000143123015873,0.0001136136747966
0a33d72cd1ea41a33634db135928cc0d,2,9.5e-06,9.5e-06,4.75e-06,1.425e-05,1.3435028842544404e-05,0.0006709999999999,0.0006709999999999,0.0005905,0.0007515,0.000227688383542,0.000577,0.000577,0.000577,0.000577,0.0,0.000128,0.000128,0.000128,0.000128,0.0,0.0002603727706608,0.0001969047619047,0.0001054563492063,0.0003677857142857,0.0002228010757235,9.141093252773044e-05,6.0206349206349214e-05,3.490476190476191e-05,9.884920634920636e-05,0.0001158448201405,3.2e-05,3.2e-05,3.2e-05,3.2e-05,0.0,1.6e-05,1.6e-05,1.6e-05,1.6e-05,0.0,0.0001318237548477,9.685714285714283e-05,7.0765873015873e-05,0.000143123015873,0.0001136136747966
0b368dc281d8fec53d8ecaa40d0f35eb,1,0.0001224583333333,3.2500000000000004e-05,6.75e-06,0.000149,0.0002424571641533,0.0001734545454545,0.000104,9.7e-05,0.000147,0.0001508448358485,0.0001731176470588,0.000129,4.8e-05,0.000272,0.0001397215455615,0.0001803749999999,-4e-06,-3.05e-05,0.000369,0.0003327945981611,0.0001385172413793,4.1e-05,1.6e-05,0.000265,0.000195521394644,7.472727272727272e-05,9e-06,-2.3e-05,6.6e-05,0.0002218826087043,8.610526315789474e-05,3.1e-05,-3.85e-05,9.85e-05,0.0001974486979042,5.025e-05,2.85e-05,0.0,4.175e-05,8.980014847797673e-05,7.925000000000002e-05,2.75e-05,-1.525e-05,9.75e-05,0.0001501770868255
0b368dc281d8fec53d8ecaa40d0f35eb,2,0.0001837083333333,3.75e-05,-1.5e-06,0.0001922499999999,0.0003312822885548,0.0002214,0.000115,8.325e-05,0.0003542499999999,0.0002077595832794,0.0001803636363636,0.000104,5.6e-05,0.00032975,0.0001863531070829,6.739999999999998e-05,-1.6e-05,-3.7000000000000005e-05,2.6e-05,0.0002125019876068,0.0001289285714285,4.85e-05,7.5e-07,0.00017625,0.0002056732267225,0.0001122916666666,3.5e-05,-1.95e-05,0.000116,0.0002701694281881,-8.545454545454544e-06,-8e-06,-3.9e-05,8.5e-06,4.2765321549974663e-05,3.433333333333333e-05,3.75e-05,1.3e-05,4.925e-05,3.5884494836864705e-05,4.664705882352941e-05,1.9e-05,-1.35e-05,4.625e-05,0.0001307168771076
0b368dc281d8fec53d8ecaa40d0f35eb,3,0.0002064166666666,5.1e-05,-1.425e-05,0.00034975,0.0003178689799363,0.0001387142857142,0.000104,9.1e-05,0.000119,0.0001170837917293,0.0001091428571428,4.9e-05,2.1e-05,8.1e-05,0.0002041242968669,8.53157894736842e-05,-1.4e-05,-3.2500000000000004e-05,4.9e-05,0.0002449494398241,6.68095238095238e-05,1.8e-05,0.0,8.1e-05,0.0001646507270095,6.98235294117647e-05,4e-05,-3.2e-05,0.000128,0.0001392144188357,0.0001214444444444,1e-05,-2.55e-05,3.875e-05,0.0003114960527031,1.8909090909090912e-05,0.0,-2.5e-05,3.5e-05,6.355226911048031e-05,9.34285714285714e-05,1.6e-05,0.0,5.6e-05,0.0002032522008315
0b3f2442320cf16d3e7e5ddd1a56820d,1,-2.8409090909090906e-05,0.0,-3.35e-05,1.225e-05,0.0002762146610175,0.0002431111111111,6e-06,2.5e-07,0.00049225,0.000335879160499,0.000329947368421,0.000224,1.5e-06,0.00051,0.0003507635280806,4.285714285714287e-06,0.0,-1e-06,1e-06,0.0001697475177439,0.00037125,0.0002555,1.5e-06,0.00063225,0.0004288818518626,-1.8e-05,-2e-06,-2.7e-05,-1e-06,2.946183972531247e-05,5.5875e-05,0.0,0.0,8.25e-06,0.0001594942341098,0.0002005833333333,0.0001285,5e-06,0.00042175,0.0002072330520906,7.1e-05,2e-06,1e-06,5.2500000000000006e-06,0.0001690313580374
0b3f2442320cf16d3e7e5ddd1a56820d,2,6.75263157894737e-05,0.0,-4.000000000000001e-06,8.5e-06,0.000169602924641,0.00022975,1.1e-05,3.750000000000001e-06,0.00042975,0.0003174260472213,0.00029525,0.0002045,1.1e-05,0.00046075,0.0003383383907667,0.0001036666666666,3e-06,-1e-06,0.000438,0.0002963127570659,0.0003420909090909,0.000433,0.0002135,0.0004915,0.0002219605616074,2.599999999999993e-06,2e-06,0.0,1.05e-05,0.0002819996847909,5.055555555555556e-05,1e-06,0.0,3e-06,0.0001460634375118,0.0001557272727272,8e-06,5e-07,0.0004089999999999,0.0002093939306231,4.2e-06,1e-06,1e-06,3e-06,6.685805860178711e-06
0b3f2442320cf16d3e7e5ddd1a56820d,3,2.925e-05,0.0,-1e-06,1.6499999999999998e-05,0.0001708464607707,0.00016,8e-06,0.0,0.000254,0.0001928591887016,0.0002532857142857,1.65e-05,1.5e-06,0.0004927499999999,0.000318485219696,2.964705882352941e-05,0.0,-4e-06,3e-06,0.0001811477094722,0.0003183333333333,0.000243,3.5000000000000004e-06,0.0004885,0.0003809586154251,2.7e-05,2.7e-05,2.7e-05,2.7e-05,0.0,-1.333333333333333e-07,0.0,0.0,7.499999999999999e-06,1.67710067278821e-05,7.153846153846155e-05,5e-06,0.0,1.1e-05,0.0001601299552366,9.72e-05,3e-06,0.0,5e-05,0.0001889171776202
1770934ad1b91344c763822588694de5,1,0.0001098999999999,5.95e-05,3.625e-05,8.675000000000001e-05,0.000171823624379,0.0001382307692307,9.5e-05,9.3e-05,0.000109,0.0001513985655183,0.0001330526315789,9.2e-05,1.5e-05,0.000149,0.0002178252290469,4.866666666666667e-05,3.4e-05,1.95e-05,4.65e-05,4.700405251019269e-05,0.0001601739130434,0.000115,4.75e-05,0.0002115,0.0001593425846675,0.0001200322580645,5.1e-05,2.85e-05,0.0001135,0.0001504423441878,6.305555555555556e-05,4e-05,3.225e-05,6.225e-05,8.45016339711301e-05,8.033333333333334e-05,7.75e-05,5.725e-05,9.425e-05,3.2536226895662945e-05,0.0001154242424242,5.6e-05,2.9e-05,0.000104,0.0001645172920818
1770934ad1b91344c763822588694de5,2,0.00012690625,5.4999999999999995e-05,2.325e-05,0.0001799999999999,0.0001488788984755,0.0001536363636363,9.5e-05,9.4e-05,0.0001089999999999,0.0001734579330715,1.6e-05,-1e-05,-2.35e-05,5.2e-05,6.102458520956943e-05,2.0894736842105266e-05,9e-06,-8e-06,3.2000000000000005e-05,4.619030049316764e-05,8.533333333333334e-05,4.5e-05,3.2e-05,7.2e-05,0.0001503463778523,3.1125e-05,2.2e-05,1.425e-05,3.525e-05,4.69368794464855e-05,3.952941176470588e-05,2.4e-05,1e-05,5.9e-05,4.776782081990294e-05,8.594736842105264e-05,7.4e-05,4.4e-05,0.000111,6.305506736550074e-05,7.196875000000001e-05,4.75e-05,2.3250000000000003e-05,7.375e-05,0.0001009968010911
1770934ad1b91344c763822588694de5,3,0.0001251351351351,5e-05,3.6e-05,8.8e-05,0.0001988552184326,0.0001253157894736,9.2e-05,8.6e-05,0.0001025,0.0001149932619434,7.980952380952381e-05,2.7e-05,-1.5e-05,0.000161,0.0001070918386468,3.163157894736842e-05,1.7e-05,7.000000000000001e-06,3.5000000000000004e-05,6.0681509655207886e-05,9.410526315789472e-05,6e-05,2.95e-05,0.0001775,9.075479463112686e-05,7.285185185185185e-05,2.2e-05,8.5e-06,4.1e-05,0.0001661055511747,9.255555555555556e-05,4.35e-05,2.825e-05,7.15e-05,0.0001765866633503,0.0001526666666666,8.9e-05,5.325e-05,0.000173,0.000194947956856,0.0001444117647058,5.9e-05,2.65e-05,0.00014225,0.0002130012260097
2b1276338fe225d4eaec3ba139659c35,1,9.499510235706104e-05,6.06e-05,3.1549999999999994e-05,0.0001084692307692,0.0001261747695394,0.0001999889239278,0.0001448175675675,0.0001287567567567,0.0002084729729729,0.0001445977112846,0.0002885735393269,0.000216823076923,0.0001400076923076,0.0003757307692307,0.000210688005996,9.120808282439742e-05,7.199230769230769e-05,5.560769230769231e-05,0.0001039538461538,7.998417839210839e-05,0.0002603727706608,0.0001969047619047,0.0001054563492063,0.0003677857142857,0.0002228010757235,9.141093252773044e-05,6.0206349206349214e-05,3.490476190476191e-05,9.884920634920636e-05,0.0001158448201405,8.513812680733655e-05,5.898461538461537e-05,3.458076923076923e-05,9.346153846153844e-05,0.0001017354191065,0.0001182758319401,9.14e-05,5.883846153846154e-05,0.0001464692307692,0.0001010108441071,0.0001318237548477,9.685714285714283e-05,7.0765873015873e-05,0.000143123015873,0.0001136136747966
2b1276338fe225d4eaec3ba139659c35,2,9.499510235706104e-05,6.06e-05,3.1549999999999994e-05,0.0001084692307692,0.0001261747695394,0.0001999889239278,0.0001448175675675,0.0001287567567567,0.0002084729729729,0.0001445977112846,0.0002885735393269,0.000216823076923,0.0001400076923076,0.0003757307692307,0.000210688005996,9.120808282439742e-05,7.199230769230769e-05,5.560769230769231e-05,0.0001039538461538,7.998417839210839e-05,0.0002603727706608,0.0001969047619047,0.0001054563492063,0.0003677857142857,0.0002228010757235,9.141093252773044e-05,6.0206349206349214e-05,3.490476190476191e-05,9.884920634920636e-05,0.0001158448201405,8.513812680733655e-05,5.898461538461537e-05,3.458076923076923e-05,9.346153846153844e-05,0.0001017354191065,0.0001182758319401,9.14e-05,5.883846153846154e-05,0.0001464692307692,0.0001010108441071,0.0001318237548477,9.685714285714283e-05,7.0765873015873e-05,0.000143123015873,0.0001136136747966
2b1276338fe225d4eaec3ba139659c35,3,9.499510235706104e-05,6.06e-05,3.1549999999999994e-05,0.0001084692307692,0.0001261747695394,0.0001999889239278,0.0001448175675675,0.0001287567567567,0.0002084729729729,0.0001445977112846,0.0002885735393269,0.000216823076923,0.0001400076923076,0.0003757307692307,0.000210688005996,9.120808282439742e-05,7.199230769230769e-05,5.560769230769231e-05,0.0001039538461538,7.998417839210839e-05,0.0002603727706608,0.0001969047619047,0.0001054563492063,0.0003677857142857,0.0002228010757235,9.141093252773044e-05,6.0206349206349214e-05,3.490476190476191e-05,9.884920634920636e-05,0.0001158448201405,8.513812680733655e-05,5.898461538461537e-05,3.458076923076923e-05,9.346153846153844e-05,0.0001017354191065,0.0001182758319401,9.14e-05,5.883846153846154e-05,0.0001464692307692,0.0001010108441071,0.0001318237548477,9.685714285714283e-05,7.0765873015873e-05,0.000143123015873,0.0001136136747966
2d94fed3d99ee3fa9d56e8b9896c7c51,1,8.147826086956523e-05,3.3e-05,1.525e-05,8e-05,0.0001772993374845,0.0001850363636363,0.000112,9.6e-05,0.0001287499999999,0.0001996678860523,0.0003064347826086,0.000193,8.05e-05,0.000496,0.0002895667337258,-2.783870967741936e-05,-3.2e-05,-6.4e-05,0.0,5.287286435352483e-05,0.00026115,0.000192,8e-05,0.000385,0.0002294307084938,2.0947368421052632e-05,5e-07,-1.9e-05,4.4250000000000005e-05,8.436694221573738e-05,7.435714285714286e-05,5.65e-05,1.6e-05,8.025e-05,9.897482444043976e-05,4.896774193548386e-05,4.8e-05,2.45e-05,7.950000000000001e-05,3.63927500755922e-05,4.782608695652174e-05,3.2e-05,0.0,7.2e-05,8.432817504677407e-05
2d94fed3d99ee3fa9d56e8b9896c7c51,2,5.302173913043478e-05,4.75e-05,4.749999999999999e-06,6.5e-05,7.209114266150555e-05,0.0001680757575757,0.000112,9.6e-05,0.000128,0.0001672381225583,0.000290619047619,0.000144,6.4e-05,0.000544,0.0002981111330008,-9.78787878787879e-06,-3.2e-05,-4.9e-05,3.1e-05,7.130776499431776e-05,0.0001889166666666,6.4e-05,3.2e-05,0.000161,0.0002705360084795,2.8083333333333333e-05,0.0,-3.125e-05,3.675e-05,9.715271483597356e-05,6.146666666666667e-05,5.6e-05,3.2e-05,9.25e-05,5.332964067676291e-05,5.3370370370370365e-05,4.8e-05,3.2500000000000004e-05,7.199999999999999e-05,3.8109304484851046e-05,1.9458333333333333e-05,1e-06,0.0,5.35e-05,4.407698715998462e-05
2d94fed3d99ee3fa9d56e8b9896c7c51,3,6.817948717948718e-05,3.3e-05,1.7e-05,7.25e-05,0.0001149903592743,0.0001547236842105,9.75e-05,9.6e-05,0.000128,0.0001706068852603,0.0003164117647058,0.000129,3.2e-05,0.000608,0.0003854354775483,-2.5481481481481484e-05,-3.2e-05,-6.45e-05,0.0,8.242076398688827e-05,0.000162,8.05e-05,3.2e-05,0.000216,0.0001906060509707,3.53e-05,8.5e-06,-1.5e-05,7.5e-05,8.241365387378227e-05,6.517857142857143e-05,4.55e-05,3.2e-05,6.4e-05,9.531742430249244e-05,4.277777777777777e-05,4.7e-05,2.4e-05,6.45e-05,4.0961833392461754e-05,2.8761904761904765e-05,1.6e-05,0.0,3.2e-05,7.762016797321736e-05
37578655612f9968585f5f785712ddaa,1,9.499510235706104e-05,6.06e-05,3.1549999999999994e-05,0.0001084692307692,0.0001261747695394,0.0003689,0.000172,0.0001275,0.0005207499999999,0.0003425883341076,0.0002885735393269,0.000216823076923,0.0001400076923076,0.0003757307692307,0.000210688005996,9.120808282439742e-05,7.199230769230769e-05,5.560769230769231e-05,0.0001039538461538,7.998417839210839e-05,0.0002603727706608,0.0001969047619047,0.0001054563492063,0.0003677857142857,0.0002228010757235,9.141093252773044e-05,6.0206349206349214e-05,3.490476190476191e-05,9.884920634920636e-05,0.0001158448201405,8.513812680733655e-05,5.898461538461537e-05,3.458076923076923e-05,9.346153846153844e-05,0.0001017354191065,0.0001182758319401,9.14e-05,5.883846153846154e-05,0.0001464692307692,0.0001010108441071,0.0001318237548477,9.685714285714283e-05,7.0765873015873e-05,0.000143123015873,0.0001136136747966
37578655612f9968585f5f785712ddaa,2,9.499510235706104e-05,6.06e-05,3.1549999999999994e-05,0.0001084692307692,0.0001261747695394,0.000767,0.000767,0.000767,0.000767,0.0,0.0002885735393269,0.000216823076923,0.0001400076923076,0.0003757307692307,0.000210688005996,9.120808282439742e-05,7.199230769230769e-05,5.560769230769231e-05,0.0001039538461538,7.998417839210839e-05,0.0002603727706608,0.0001969047619047,0.0001054563492063,0.0003677857142857,0.0002228010757235,9.141093252773044e-05,6.0206349206349214e-05,3.490476190476191e-05,9.884920634920636e-05,0.0001158448201405,8.513812680733655e-05,5.898461538461537e-05,3.458076923076923e-05,9.346153846153844e-05,0.0001017354191065,0.0001182758319401,9.14e-05,5.883846153846154e-05,0.0001464692307692,0.0001010108441071,0.0001318237548477,9.685714285714283e-05,7.0765873015873e-05,0.000143123015873,0.0001136136747966
37578655612f9968585f5f785712ddaa,3,9.499510235706104e-05,6.06e-05,3.1549999999999994e-05,0.0001084692307692,0.0001261747695394,0.00073825,0.000709,0.00067325,0.000774,0.0001419492280124,0.0002885735393269,0.000216823076923,0.0001400076923076,0.0003757307692307,0.000210688005996,9.120808282439742e-05,7.199230769230769e-05,5.560769230769231e-05,0.0001039538461538,7.998417839210839e-05,0.0002603727706608,0.0001969047619047,0.0001054563492063,0.0003677857142857,0.0002228010757235,9.141093252773044e-05,6.0206349206349214e-05,3.490476190476191e-05,9.884920634920636e-05,0.0001158448201405,8.513812680733655e-05,5.898461538461537e-05,3.458076923076923e-05,9.346153846153844e-05,0.0001017354191065,0.0001182758319401,9.14e-05,5.883846153846154e-05,0.0001464692307692,0.0001010108441071,0.0001318237548477,9.685714285714283e-05,7.0765873015873e-05,0.000143123015873,0.0001136136747966
3b748a1fdbb41baaa95bc3f44a5e7cfa,1,0.0001175,3.85e-05,1.225e-05,0.0001787499999999,0.0001706988140157,0.0001505555555555,0.000139,9.7e-05,0.000148,0.0001057923805279,0.0004521111111111,0.0003375,0.00024925,0.0006215,0.0002554456057878,0.00018421875,0.00016,0.00014375,0.0001975,8.974937662646305e-05,0.0005314285714285,0.000461,0.0003125,0.00082175,0.0002973205248641,5.831818181818182e-05,5.95e-05,1.325e-05,7.7e-05,7.360472705034537e-05,8.263636363636364e-05,3.4e-05,2.2e-05,7.825e-05,0.0001800279199125,0.0002698,0.000243,0.000189,0.000329,0.0001077818011849,0.0002331666666666,0.0001554999999999,0.00014675,0.00026625,0.0001446283743484
