user_id,platform_id,session_id,video_id,IL_eKey.space_mean,IL_eKey.space_median,IL_eKey.space_q1,IL_eKey.space_q3,IL_eKey.space_std,IL_Key.spacet_mean,IL_Key.spacet_median,IL_Key.spacet_q1,IL_Key.spacet_q3,IL_Key.spacet_std,IL_th_mean,IL_th_median,IL_th_q1,IL_th_q3,IL_th_std,IL_sKey.space_mean,IL_sKey.space_median,IL_sKey.space_q1,IL_sKey.space_q3,IL_sKey.space_std,IL_Key.spacea_mean,IL_Key.spacea_median,IL_Key.spacea_q1,IL_Key.spacea_q3,IL_Key.spacea_std,IL_tKey.space_mean,IL_tKey.space_median,IL_tKey.space_q1,IL_tKey.space_q3,IL_tKey.space_std,IL_he_mean,IL_he_median,IL_he_q1,IL_he_q3,IL_he_std,IL_in_mean,IL_in_median,IL_in_q1,IL_in_q3,IL_in_std,IL_dKey.space_mean,IL_dKey.space_median,IL_dKey.space_q1,IL_dKey.space_q3,IL_dKey.space_std,IL_an_mean,IL_an_median,IL_an_q1,IL_an_q3,IL_an_std
195bfcb901041c1626085c1e338fe16a,3,2,2,4.2999999999999995e-05,3.2e-05,-2e-05,0.0001087499999999,7.320655708336515e-05,0.000299,0.000208,0.0001844999999999,0.000368,0.0001997072857959,0.0001173333333333,0.000112,0.0001035,0.0001285,2.5423086620891124e-05,7.8625e-05,8.05e-05,4.4e-05,9.625e-05,4.898961260162344e-05,0.000631,0.000631,0.0005875,0.0006745,0.0001230365799264,0.000156,0.0001595,0.0001554999999999,0.00016,7.348469228349537e-06,1.5666666666666667e-05,1.7e-05,1.45e-05,1.75e-05,3.214550253664318e-06,0.000114,0.000114,0.000114,0.000114,0.0,0.0,0.0,0.0,0.0,0.0,0.0001436666666666,4.7e-05,2.35e-05,0.0002155,0.0002094572350942
195bfcb901041c1626085c1e338fe16a,3,2,3,2.2749999999999997e-05,2.25e-05,-3.825e-05,8.35e-05,7.601918617471951e-05,0.0006,0.0006,0.0005715,0.0006285,8.061017305526646e-05,0.0001233333333333,0.000115,0.0001135,0.000129,1.7097758137642884e-05,0.000165,1.6e-05,0.0,0.0002555,0.0002862359166841,0.0004405,0.0004405,0.00042875,0.00045225,3.323401871576773e-05,0.0003297499999999,0.0002035,0.0001722499999999,0.000361,0.0002824409967881,2.9999999999999984e-06,2.9999999999999984e-06,-1.5000000000000002e-05,2.1e-05,5.0911688245431425e-05,9.42e-05,8e-05,7.9e-05,0.000113,2.483344518990468e-05,3.1333333333333334e-05,1.5e-05,-9.99999999999999e-07,5.55e-05,5.824374072235861e-05,5.000000000000003e-07,5.000000000000003e-07,-1.475e-05,1.575e-05,4.31335136523794e-05
1a2225bfe73f2095e699b02b6c9e2453,1,1,1,7.16e-05,4.1e-05,2.9999999999999997e-05,7.35e-05,7.563427038811743e-05,0.0004211999999999,0.000356,0.000114,0.000779,0.0003462335916689,7.166666666666666e-05,5.1e-05,4.6e-05,5.975e-05,5.3042121626747415e-05,5.72e-05,5.550000000000001e-05,3.9e-05,7e-05,3.850194800266604e-05,0.0006693333333333,0.000946,0.0005145,0.0009625,0.0005080475699512,0.0001231428571428,6.6e-05,4.45e-05,0.0001054999999999,0.0001514303234399,0.0001414999999999,0.0001044999999999,6.725e-05,0.00014025,0.0001059488870477,0.00022825,0.0002045,0.00016975,0.000263,0.0001228179547134,3.45e-05,2.3e-05,1.9e-05,3.85e-05,3.0083217912982645e-05,0.0001428,0.000138,9.9e-05,0.000163,9.287733846315796e-05
1a2225bfe73f2095e699b02b6c9e2453,1,1,2,5.375e-05,5.65e-05,4.6e-05,6.25e-05,1.9528367644458737e-05,0.00026975,0.000246,0.000181,0.00033475,0.0001677783756427,4.625e-05,4.35e-05,3.75e-05,5.225e-05,1.3937359864766352e-05,4.175e-05,4e-05,2.375e-05,5.8e-05,2.8359301824974465e-05,0.000783,0.000773,0.00073,0.000831,0.0001013706071797,4.2e-05,4.2e-05,4.2e-05,4.2e-05,0.0,9.24e-05,7.9e-05,7.6e-05,9.9e-05,2.530414985728626e-05,0.0002315,0.0002315,0.00020525,0.00025775,7.424621202458751e-05,6.899999999999998e-05,5.7e-05,3.75e-05,6.75e-05,7.453858061433689e-05,0.0004833333333333,0.000407,0.0002435,0.000685,0.0004464216989947
1a2225bfe73f2095e699b02b6c9e2453,1,1,3,9.083333333333332e-05,5.3e-05,4.575e-05,8.65e-05,9.394342268975867e-05,1e-05,1e-05,1e-05,1e-05,0.0,0.000154,5.9e-05,4.15e-05,0.000219,0.0001956399754651,6.5e-06,6.5e-06,-9.25e-06,2.225e-05,4.454772721475249e-05,0.0006076666666666,0.000783,0.000511,0.000792,0.0003194015236866,7.439999999999999e-05,5.5e-05,4.9e-05,6.4e-05,4.723663832238699e-05,0.0001726666666666,9.6e-05,9.1e-05,0.000216,0.0001415391583037,0.0002332499999999,0.0001509999999999,0.0001345,0.0002497499999999,0.0001957368556676,3.3e-05,3.7e-05,2.8e-05,4.9e-05,2.838133189263675e-05,0.0002786666666666,0.00024,0.0002044999999999,0.0003335,0.0001332754040824
1a2225bfe73f2095e699b02b6c9e2453,1,2,1,3.266666666666666e-05,3.4e-05,2.7e-05,4.1e-05,2.3270152556440194e-05,0.0003925999999999,0.000201,0.000156,0.000676,0.0003246302512089,4.5e-05,4.6e-05,3.575e-05,5.525e-05,1.2301761391497291e-05,4.4e-05,4.4e-05,4.35e-05,4.45e-05,1.4142135623730958e-06,0.0005333333333333,0.000376,0.0003329999999999,0.000655,0.0003496417213853,9.225e-05,8.850000000000001e-05,8.15e-05,9.925e-05,1.475070619778366e-05,0.0001621666666666,0.0001155,8.099999999999999e-05,0.000171,0.0001368523535298,0.000184,0.000184,0.000184,0.000184,0.0,7.5e-05,3.95e-05,2.125e-05,9.325e-05,8.840437394910579e-05,0.0005215,0.0005215,0.00048875,0.00055425,9.263098833543769e-05
1a2225bfe73f2095e699b02b6c9e2453,1,2,2,5.050000000000001e-05,5.35e-05,3.825e-05,6.45e-05,2.1830515994163503e-05,0.0002175,0.0002175,0.00015175,0.00028325,0.000185969083452,4.1e-05,4.2e-05,3.35e-05,4.95e-05,1.451436070471816e-05,5.849999999999999e-05,4e-05,1.6e-05,6.925e-05,7.608087801806707e-05,0.000564,0.000564,0.000468,0.00066,0.0002715290039756,0.00014,0.00014,0.00014,0.00014,0.0,0.000136,0.000106,0.000101,0.00015,6.501153743759641e-05,0.000146,0.000146,0.000146,0.000146,0.0,0.0001804,2.6e-05,1.4e-05,4.6e-05,0.0003672748289768,2.666666666666668e-06,-2.5e-05,-4.2e-05,3.35e-05,7.921068951431576e-05
1a2225bfe73f2095e699b02b6c9e2453,1,2,3,3.9800000000000005e-05,4.8e-05,2e-05,5.1e-05,2.3805461558222303e-05,0.0007195,0.000763,0.0006145,0.000868,0.0001961045639448,6.4e-05,3.2e-05,2.8e-05,4.6e-05,7.209715667070374e-05,2.8333333333333332e-05,1.9e-05,5.5000000000000016e-06,4.65e-05,4.178915329763614e-05,0.0005243333333333,0.000509,0.000376,0.000665,0.0002893049141188,5.6000000000000006e-05,6.4e-05,5e-05,6.5e-05,3.172538415843061e-05,0.0001042,7.2e-05,6.6e-05,0.000162,9.219652921883772e-05,0.0002046,0.000188,0.000173,0.000201,5.480237221142895e-05,0.00018475,6.7e-05,3.7000000000000005e-05,0.00021475,0.000269169556228,0.00022,0.00022,0.00022,0.00022,0.0
1a2225bfe73f2095e699b02b6c9e2453,2,1,1,6.147619047619046e-05,4.8e-05,2.8e-05,7.3e-05,5.912074005593896e-05,0.0006085,0.0007985,0.000379,0.0008302499999999,0.000343162789358,8.409090909090911e-05,6.8e-05,4.45e-05,0.0001035,5.374468261224462e-05,4.9833333333333336e-05,3.85e-05,2.8e-05,6.9e-05,4.8986492736143454e-05,0.0004543333333333,0.000442,0.0002545,0.000648,0.000393644933072,0.0001167142857142,8.2e-05,5.9e-05,0.000162,8.817353020363552e-05,0.000122,0.000118,8.075e-05,0.00015525,6.547694838056192e-05,0.0003156666666666,0.000289,0.0001999999999999,0.0004179999999999,0.0002192198287868,3.35e-05,3.3e-05,2.9999999999999997e-05,3.65e-05,8.225975119502043e-06,0.00027275,0.000269,0.0001875,0.00030875,0.0001769453103564
1a2225bfe73f2095e699b02b6c9e2453,2,1,2,4.06e-05,4.2e-05,3.675e-05,4.375e-05,1.3817862835233724e-05,0.000278,0.000278,0.0002335,0.0003225,0.0001258650070512,8.5e-05,6.2e-05,5.2e-05,0.000114,5.096076922496363e-05,0.0001408,9.8e-05,5.8e-05,0.0001,0.0001521896842759,0.0004375,0.000426,0.000149,0.0007145,0.0003660068305373,0.000104,0.000104,0.000104,0.000104,0.0,9.12e-05,7.9e-05,5.5e-05,8.5e-05,5.317142089506355e-05,0.000189,0.000189,0.000189,0.000189,0.0,0.0001255714285714,5.9e-05,5.05e-05,8.5e-05,0.0001841148709753,0.000111,4.5e-05,3.45e-05,0.0001545,0.0001329172675012
1a2225bfe73f2095e699b02b6c9e2453,2,1,3,4.783333333333334e-05,4.2e-05,-1.9999999999999995e-06,9.5e-05,5.818734112044188e-05,0.0003856666666666,0.00018,0.000167,0.0005015,0.000378964818068,7.3e-05,6.15e-05,4.375e-05,6.874999999999999e-05,5.497635855529175e-05,-8.5e-06,-8.5e-06,-1.875e-05,1.7500000000000002e-06,2.8991378028648448e-05,0.000406,0.000261,0.0002025,0.000537,0.000357293996591,4.375e-05,4.2e-05,4e-05,4.575e-05,7.274384280931731e-06,0.0001088,0.000117,0.000106,0.000118,4.355111938859895e-05,0.0001619999999999,0.0001495,0.00012325,0.00018825,5.04975246918104e-05,5.249999999999999e-05,5.4e-05,4.275e-05,6.375e-05,1.815672510852843e-05,0.000205,8.4e-05,5.85e-05,0.0002909999999999,0.0002550235283263
1a2225bfe73f2095e699b02b6c9e2453,2,2,1,6.05e-05,5.7e-05,4.15e-05,8.375e-05,2.7164314826625025e-05,0.0002196666666666,0.000229,0.0001905,0.0002535,6.351640208114225e-05,6.775e-05,5.95e-05,4.7e-05,8.025e-05,3.7668510279365534e-05,6.266666666666667e-05,6.6e-05,5.6000000000000006e-05,7.1e-05,1.527525231651947e-05,0.00064425,0.000634,0.0004665,0.00081175,0.0002934386648006,0.0004024999999999,0.0004024999999999,0.00033825,0.00046675,0.0001817264427649,0.0001805,0.0001355,7.475e-05,0.00022325,0.0001409447713518,0.0001709999999999,0.0001709999999999,0.000133,0.0002089999999999,0.0001074802307403,3.6e-05,4.25e-05,3.2500000000000004e-05,4.6e-05,1.772004514666935e-05,0.0001693333333333,0.000187,0.000159,0.0001885,3.323151115031233e-05
1a2225bfe73f2095e699b02b6c9e2453,2,2,2,3.4e-05,3.5e-05,2.825e-05,4.9e-05,1.685229954635272e-05,0.00025275,0.0001374999999999,7.324999999999999e-05,0.000317,0.0002913547379627,3.3333333333333335e-05,2.9e-05,2.125e-05,3.525e-05,1.7316658646132248e-05,0.0001911666666666,4e-05,2.4e-05,5.675e-05,0.0003849085172695,0.000548,0.000548,0.0004045,0.0006915,0.000405879292401,4.9e-05,4.9e-05,4.9e-05,4.9e-05,0.0,0.0001232,0.00011,9.9e-05,0.000125,4.765710859882291e-05,0.000221,0.000221,0.000221,0.000221,0.0,3.64e-05,3.1e-05,3.1e-05,5.1e-05,2.116128540519219e-05,9.566666666666666e-05,8.2e-05,4.5e-05,0.0001395,9.52382976188326e-05
1a2225bfe73f2095e699b02b6c9e2453,2,2,3,4.1e-05,3.7e-05,2.85e-05,5.650000000000001e-05,1.8448125469362283e-05,0.00067375,0.000784,0.0005775,0.00088025,0.0003069683751355,3.1e-05,3.7e-05,1.4e-05,4.35e-05,1.942506971244462e-05,7.000000000000001e-06,1.2e-05,-9.5e-06,2.6e-05,3.576310948449533e-05,0.0007986666666666,0.000791,0.0007485,0.000845,9.672814137226729e-05,7.125e-05,6.5e-05,5.6e-05,8.025e-05,2.858175408659634e-05,0.000105,0.000113,8.1e-05,0.000126,2.4464259645450138e-05,0.0001812,0.000195,0.000155,0.000198,2.9499152530199913e-05,2.25e-05,2.4e-05,1.4e-05,3.25e-05,1.2583057392117917e-05,6.3e-05,6.3e-05,6.3e-05,6.3e-05,0.0
1a2225bfe73f2095e699b02b6c9e2453,3,1,1,6.726666666666666e-05,3.6e-05,1.7500000000000002e-05,6.7e-05,0.0001227491441149,0.0007055,0.000819,0.0006115,0.000913,0.0003305888685361,6.34e-05,6e-05,5.7e-05,6e-05,1.4774978849392642e-05,3.922222222222222e-05,5.1e-05,4.5e-05,5.1e-05,2.670570059827011e-05,0.0007746666666666,0.000783,0.000768,0.0007855,1.8929694486000894e-05,0.0001463333333333,0.000117,0.000102,0.000176,7.823895023153962e-05,8.133333333333334e-05,7.85e-05,6.625e-05,9.675e-05,1.7339742404853272e-05,0.000282,0.000214,0.000191,0.00032,0.0001485614351034,7.7e-05,7.7e-05,6.1000000000000005e-05,9.3e-05,4.5254833995939045e-05,9.98e-05,0.0001,8.7e-05,0.000109,2.3657979626333273e-05
1a2225bfe73f2095e699b02b6c9e2453,3,1,2,5.8142857142857146e-05,4.5e-05,3.0499999999999996e-05,5.95e-05,5.025743252305597e-05,0.0003963333333333,0.000164,0.000142,0.0005345,0.0004410672662228,5.7400000000000006e-05,5.3e-05,5.1e-05,5.9e-05,1.6379865689315036e-05,4.522222222222222e-05,5.5e-05,3e-05,6.1e-05,2.5494008010598183e-05,0.00085,0.00085,0.00085,0.00085,0.0,6.2e-05,6.2e-05,6.2e-05,6.2e-05,0.0,7.56e-05,7.7e-05,7.4e-05,7.9e-05,1.293445012360402e-05,0.000206,0.000206,0.000206,0.000206,0.0,2.6571428571428573e-05,2.9e-05,1.4e-05,3.85e-05,3.2144761848327855e-05,9.466666666666669e-05,0.000124,5.1500000000000005e-05,0.0001525,0.0001041457312295
1a2225bfe73f2095e699b02b6c9e2453,3,1,3,0.0001105,9.05e-05,3.575e-05,0.0001415,8.747407779287694e-05,0.0004133333333333,0.000355,0.0002025,0.000595,0.0003957377077476,8.44e-05,5.6e-05,3.8e-05,0.000125,6.324001897532921e-05,9.966666666666669e-05,5.8e-05,4.9e-05,0.0001295,8.821753416035462e-05,0.000413,0.000413,0.000254,0.000572,0.0004497199128346,9.3e-05,6.6e-05,4.15e-05,0.0001175,7.498444283094105e-05,0.0001908,0.000143,0.000113,0.000233,0.000107959251572,0.0002464,0.000178,0.000177,0.000186,0.0001599603075765,0.0001105,6.5e-05,5.7e-05,0.0001185,0.0001048093507278,0.0003325,0.0003325,0.00023175,0.00043325,0.0002849640328181
1a2225bfe73f2095e699b02b6c9e2453,3,2,1,5.520000000000001e-05,3.2e-05,3e-05,9.1e-05,3.408372045419924e-05,0.000499,0.000434,0.0003015,0.000664,0.0003668446537705,7.6e-05,5.9e-05,5.2e-05,9.15e-05,4.2154477816715986e-05,2.55e-05,2.55e-05,1.625e-05,3.475e-05,2.6162950903902255e-05,0.0004795,0.0004795,0.00036875,0.00059025,0.0003132483040656,0.0001135,7.75e-05,6.975e-05,0.00012125,8.625736683514825e-05,0.0001144285714285,8.2e-05,7.3e-05,0.0001315,6.21580167606645e-05,0.00037,0.00037,0.00037,0.00037,0.0,3.233333333333333e-05,1.7e-05,1.45e-05,4.25e-05,3.0989245446337236e-05,0.0001045,0.0001045,8.525000000000001e-05,0.00012375,5.444722215136416e-05
1a2225bfe73f2095e699b02b6c9e2453,3,2,2,4.155555555555556e-05,4.6e-05,2.9e-05,5.4e-05,2.008800084074515e-05,0.0003586666666666,0.000185,0.000172,0.0004585,0.0003235773992931,4.9e-05,4.3e-05,3.85e-05,5.65e-05,1.873499399519519e-05,8.75e-06,9e-06,2.5e-06,1.525e-05,1.839157415774952e-05,0.000669,0.000618,0.000597,0.000873,0.0002146310788306,5.4e-05,5.4e-05,5.4e-05,5.4e-05,0.0,7.466666666666667e-05,7.75e-05,5.675e-05,9.3e-05,3.066376797894654e-05,0.000163,0.000163,0.000163,0.000163,0.0,0.000203,3.5e-05,1.7e-05,4.9e-05,0.0003921689686856,0.0001335,0.000134,0.00010125,0.00016625,5.1254268114958e-05
1a2225bfe73f2095e699b02b6c9e2453,3,2,3,4.85e-05,4e-05,2.725e-05,5.675e-05,3.016147021804948e-05,0.0003492,0.000309,0.000174,0.000478,0.000200476183124,5.566666666666667e-05,4.3e-05,2.85e-05,8.450000000000001e-05,3.9586192879167685e-05,4.000000000000001e-06,4.000000000000001e-06,-3.4999999999999995e-06,1.1500000000000002e-05,2.1213203435596424e-05,0.000887,0.000887,0.000887,0.000887,0.0,7.16e-05,6.1e-05,5.5e-05,8.5e-05,2.8209927330640185e-05,0.0001073333333333,0.0001075,8.525e-05,0.000108,3.910839637043005e-05,0.000198,0.000173,0.0001625,0.000221,6.237788069500277e-05,2.4e-05,1.6e-05,1.2e-05,1.7e-05,2.4300205760445735e-05,4.55e-05,4.55e-05,4.325e-05,4.775e-05,6.363961030678929e-06
1a8939f78d8fd33068520f598b6bb6b8,1,1,1,-4e-06,-7.499999999999999e-06,-1.1e-05,-4.999999999999994e-07,9.899494936611666e-06,0.000187,0.000187,0.000179,0.000195,2.2627416997969512e-05,9.15e-05,9.15e-05,8.875e-05,9.425e-05,7.77817459305202e-06,-1.6666666666666664e-05,-1.2e-05,-2.45e-05,-6.5e-06,1.844812546936228e-05,7.7e-05,7.7e-05,4.35e-05,0.0001105,9.475230867899738e-05,0.0001419999999999,0.0001345,0.00012625,0.00015025,2.539028685672272e-05,6.603846153846154e-05,6.611538461538461e-05,5.567307692307693e-05,7.644230769230769e-05,2.827593217313096e-05,0.0001055,0.0001055,0.00010025,0.00011075,1.4849242404917495e-05,2.528205128205128e-05,3.2961538461538465e-05,1.2826923076923076e-05,4.517307692307692e-05,4.6763937523249354e-05,8.036309523809525e-05,7.717857142857144e-05,5.855357142857143e-05,9.87857142857143e-05,5.626735203098936e-05
1a8939f78d8fd33068520f598b6bb6b8,1,1,2,-3.9666666666666664e-05,-2.9e-05,-7.05e-05,-3.5000000000000004e-06,6.763381797099239e-05,0.000177,0.000177,0.000177,0.000177,0.0,0.00011,0.000112,0.0001065,0.0001144999999999,8.185352771872448e-06,-3e-05,-3e-05,-3e-05,-3e-05,0.0,0.0001239607843137,0.0001185294117647,0.0001109117647058,0.000134294117647,2.9986074154344487e-05,0.000186,0.000164,0.000154,0.000207,5.6320511361314894e-05,0.0001705,0.0001705,0.0001297499999999,0.00021125,0.0001152584053334,0.000116,0.000116,0.0001105,0.0001215,1.555634918610404e-05,-2.9e-05,-2.9e-05,-3.85e-05,-1.95e-05,2.6870057685088807e-05,4.5e-05,4.5e-05,4.5e-05,4.5e-05,0.0
1a8939f78d8fd33068520f598b6bb6b8,1,1,3,5.4000000000000005e-05,4.9e-05,-4.225e-05,0.000153,0.0001066076920301,0.0002663333333333,0.00021,0.0002025,0.0003019999999999,0.0001108166654133,0.000118,0.000118,0.000117,0.000119,2.8284271247461916e-06,1.25e-05,1.25e-05,5.2500000000000006e-06,1.975e-05,2.050609665440988e-05,7.6e-05,7.6e-05,7.15e-05,8.05e-05,1.2727922061357858e-05,0.000132,0.000132,0.000132,0.000132,0.0,4.05e-05,4.05e-05,2.725e-05,5.3750000000000005e-05,3.747665940288702e-05,0.000142,0.000144,0.0001405,0.0001445,4.358898943540677e-06,0.000101,0.000101,2.5000000000000005e-05,0.000177,0.0002149604614807,0.0002105,0.0002105,0.00011425,0.00030675,0.0002722361107568
1a8939f78d8fd33068520f598b6bb6b8,1,2,1,2.8500000000000005e-05,1.15e-05,-1.225e-05,5.325e-05,7.103449866086196e-05,0.0002313333333333,0.000191,0.0001815,0.000261,8.683509275248881e-05,0.00019875,0.000112,0.00010825,0.0002025,0.0001815899685188,-4.5333333333333335e-05,-3.8e-05,-6.45e-05,-2.25e-05,4.24774449953541e-05,0.0001546666666666,8.1e-05,7.8e-05,0.0001945,0.0001328244455412,0.0001529999999999,0.000155,0.000147,0.000159,1.4212670403551897e-05,6.603846153846154e-05,6.611538461538461e-05,5.567307692307693e-05,7.644230769230769e-05,2.827593217313096e-05,0.0001635,0.0001635,0.00015025,0.00017675,3.747665940288703e-05,-1.5333333333333334e-05,-9e-06,-3.3e-05,5.5000000000000016e-06,3.888873015840622e-05,1.2e-05,1.2e-05,1.2e-05,1.2e-05,0.0
1a8939f78d8fd33068520f598b6bb6b8,1,2,2,2.9999999999999984e-06,-3.5e-06,-2.125e-05,2.075e-05,4.435463147556671e-05,0.0002095,0.0002095,0.00020875,0.00021025,2.121320343559656e-06,0.0001126666666666,0.000109,0.000108,0.0001155,8.144527815247074e-06,7.2e-05,7.2e-05,4.8e-05,9.6e-05,6.788225099390857e-05,0.0001795,0.0001795,0.00017625,0.00018275,9.19238815542511e-06,0.00015925,0.000163,0.00014575,0.0001765,2.732977619130216e-05,5.4e-05,5.4e-05,5.4e-05,5.4e-05,0.0,0.00013675,0.000143,0.0001335,0.00014625,1.5478479684172252e-05,8.9e-05,8.9e-05,5.6000000000000006e-05,0.000122,9.333809511662429e-05,1.6000000000000003e-05,1.6000000000000003e-05,-6e-06,3.8e-05,6.222539674441618e-05
1a8939f78d8fd33068520f598b6bb6b8,1,2,3,2.6e-05,2.6e-05,2.5e-05,2.7e-05,2.828427124746189e-06,0.000191,0.000191,0.000191,0.000191,0.0,0.000123,0.000123,0.000123,0.000123,0.0,3.45e-05,3.45e-05,3.425e-05,3.475e-05,7.071067811865456e-07,0.0001406666666666,0.000122,0.0001085,0.0001635,5.732654998631379e-05,0.0001725,0.000171,0.000161,0.0001825,1.350308606701939e-05,6.603846153846154e-05,6.611538461538461e-05,5.567307692307693e-05,7.644230769230769e-05,2.827593217313096e-05,0.0001515,0.0001515,0.0001407499999999,0.00016225,3.0405591591021553e-05,-4.2e-05,-4.2e-05,-4.2e-05,-4.2e-05,0.0,5.1500000000000005e-05,5.1500000000000005e-05,4.575e-05,5.725e-05,1.626345596729059e-05
1a8939f78d8fd33068520f598b6bb6b8,2,1,1,2.125e-05,-8e-06,-1.3e-05,2.625e-05,7.029639630403064e-05,0.0002434999999999,0.0002275,0.000194,0.000277,8.453993139339538e-05,0.0001164999999999,0.0001164999999999,0.00010525,0.00012775,3.1819805153394635e-05,-3.9e-05,-3.9e-05,-3.9e-05,-3.9e-05,0.0,3.5e-05,3.5e-05,3.5e-05,3.5e-05,0.0,0.000139,0.0001415,0.000138,0.0001425,6.782329983125276e-06,0.0001364999999999,0.0001364999999999,9.625e-05,0.00017675,0.000113844191771,0.000144,0.000144,0.000144,0.000144,0.0,2.528205128205128e-05,3.2961538461538465e-05,1.2826923076923076e-05,4.517307692307692e-05,4.6763937523249354e-05,8.036309523809525e-05,7.717857142857144e-05,5.855357142857143e-05,9.87857142857143e-05,5.626735203098936e-05
1a8939f78d8fd33068520f598b6bb6b8,2,1,2,-3.233333333333334e-05,7e-06,-5.9e-05,1.4e-05,8.055639846302299e-05,0.000252,0.000252,0.000252,0.000252,0.0,0.000103,0.000103,0.0001009999999999,0.000105,5.656854249492383e-06,-5e-07,-5e-07,-1.25e-06,2.4999999999999994e-07,2.121320343559643e-06,5e-05,5e-05,5e-05,5e-05,0.0,0.000141,0.000141,0.0001295,0.0001525,3.252691193458119e-05,6.603846153846154e-05,6.611538461538461e-05,5.567307692307693e-05,7.644230769230769e-05,2.827593217313096e-05,0.0001276666666666,0.000125,0.0001225,0.0001315,9.291573243177564e-06,-2.85e-05,-2.85e-05,-3.4250000000000006e-05,-2.275e-05,1.6263455967290594e-05,-3e-06,-3e-06,-5e-06,-1e-06,5.65685424949238e-06
1a8939f78d8fd33068520f598b6bb6b8,2,1,3,2.0624999999999996e-05,-2.4e-05,-2.9e-05,3.5249999999999996e-05,8.220173355836236e-05,0.00034275,0.000217,0.000195,0.00036475,0.0002770648239431,0.0001103333333333,0.00011,0.00011,0.0001105,5.773502691896242e-07,-1.225e-05,-2.5e-05,-3.45e-05,-2.749999999999999e-06,3.812588796780127e-05,0.000106,0.000106,8.6e-05,0.000126,5.65685424949238e-05,0.000181,0.000181,0.000181,0.000181,0.0,3.9666666666666664e-05,4.4e-05,3.6e-05,4.5499999999999995e-05,1.0214368964029708e-05,0.000125,0.000125,0.000125,0.000125,0.0,-4.7e-05,-4.7e-05,-4.7e-05,-4.7e-05,0.0,8.900000000000001e-05,8.900000000000001e-05,5.35e-05,0.0001245,0.0001004091629284
1a8939f78d8fd33068520f598b6bb6b8,2,2,1,-1.2888888888888887e-05,-1.2e-05,-2.6e-05,-1e-06,2.2629872096658235e-05,0.0001925,0.0001735,0.000149,0.000217,9.543060305792897e-05,0.0001106666666666,0.000116,0.000104,0.00012,1.6653327995729065e-05,1.2285714285714286e-05,5e-06,-5.5e-06,2.45e-05,2.780715906449444e-05,0.000114,0.000114,0.000114,0.000114,0.0,0.000139,0.000139,0.000139,0.000139,0.0,6.603846153846154e-05,6.611538461538461e-05,5.567307692307693e-05,7.644230769230769e-05,2.827593217313096e-05,0.000122,0.000127,0.0001175,0.000129,1.2288205727444512e-05,2.528205128205128e-05,3.2961538461538465e-05,1.2826923076923076e-05,4.517307692307692e-05,4.6763937523249354e-05,0.000281,0.000281,0.000281,0.000281,0.0
1a8939f78d8fd33068520f598b6bb6b8,2,2,2,-9.428571428571428e-06,-6e-06,-1.55e-05,-3e-06,1.0325649985305894e-05,0.0003603333333333,0.000237,0.0002219999999999,0.000437,0.0002400694344004,0.0001198,0.000118,0.000118,0.000128,9.338094023943e-06,2.3999999999999997e-05,3.4e-05,1e-05,4.3e-05,3.411744421846396e-05,0.000141,0.000141,0.000141,0.000141,0.0,0.0001464999999999,0.000149,0.0001374999999999,0.000158,1.3892443989449806e-05,4.6e-05,4.6e-05,4.15e-05,5.05e-05,1.2727922061357858e-05,0.0001539999999999,0.00016,0.000149,0.000162,1.4000000000000008e-05,0.00010075,0.0001509999999999,9.3e-05,0.00015875,0.0001135675276359,6.85e-05,6.85e-05,4.4250000000000005e-05,9.275e-05,6.858935777509512e-05
1a8939f78d8fd33068520f598b6bb6b8,2,2,3,-8.000000000000001e-06,-1.8e-05,-2e-05,0.0,2.096425529323663e-05,0.000205,0.000205,0.000205,0.000205,0.0,0.000111,0.000111,0.000111,0.000111,0.0,3.15e-05,3.15e-05,3.125e-05,3.175e-05,7.071067811865456e-07,9.5e-05,9.5e-05,9.5e-05,9.5e-05,0.0,0.000158,0.000158,0.000158,0.000158,0.0,7.8e-05,7.8e-05,7.8e-05,7.8e-05,0.0,0.0001545,0.0001545,0.00014625,0.00016275,2.333452377915608e-05,-1.5e-05,-1.5e-05,-1.5e-05,-1.5e-05,0.0,0.0001053333333333,0.000111,7.35e-05,0.00014,6.668083182844477e-05
1a8939f78d8fd33068520f598b6bb6b8,3,1,1,1.4833333333333334e-05,0.0,-9.75e-06,1.875e-05,5.7825311643489365e-05,0.0002395,0.0002395,0.00022525,0.00025375,4.030508652763321e-05,0.0001083333333333,0.000111,0.0001044999999999,0.0001135,9.291573243177573e-06,-4.6666666666666665e-05,-1.7e-05,-6.500000000000001e-05,-1.35e-05,5.755287424041768e-05,0.000101,0.000101,0.000101,0.000101,0.0,0.000152,0.000152,0.0001405,0.0001635,3.252691193458119e-05,4e-05,4e-05,4e-05,4e-05,0.0,0.000243,0.000243,0.000243,0.000243,0.0,2.528205128205128e-05,3.2961538461538465e-05,1.2826923076923076e-05,4.517307692307692e-05,4.6763937523249354e-05,8.036309523809525e-05,7.717857142857144e-05,5.855357142857143e-05,9.87857142857143e-05,5.626735203098936e-05
