user_id,platform_id,session_id,video_id,IL_eKey.space_mean,IL_eKey.space_median,IL_eKey.space_q1,IL_eKey.space_q3,IL_eKey.space_std,IL_Key.spacet_mean,IL_Key.spacet_median,IL_Key.spacet_q1,IL_Key.spacet_q3,IL_Key.spacet_std,IL_th_mean,IL_th_median,IL_th_q1,IL_th_q3,IL_th_std,IL_Key.spacea_mean,IL_Key.spacea_median,IL_Key.spacea_q1,IL_Key.spacea_q3,IL_Key.spacea_std,IL_sKey.space_mean,IL_sKey.space_median,IL_sKey.space_q1,IL_sKey.space_q3,IL_sKey.space_std,IL_dKey.space_mean,IL_dKey.space_median,IL_dKey.space_q1,IL_dKey.space_q3,IL_dKey.space_std,IL_he_mean,IL_he_median,IL_he_q1,IL_he_q3,IL_he_std,IL_tKey.space_mean,IL_tKey.space_median,IL_tKey.space_q1,IL_tKey.space_q3,IL_tKey.space_std
1770934ad1b91344c763822588694de5,3,2,3,0.0002053333333333,0.000144,8.45e-05,0.0002955,0.0002175829343798,0.0002795,0.0002795,0.00027025,0.00028875,2.6162950903902245e-05,3.2500000000000004e-05,3.2500000000000004e-05,2.475e-05,4.025e-05,2.1920310216782973e-05,1.8e-05,9e-06,-3e-06,3.45e-05,3.8301436004411115e-05,1.7e-05,9e-06,8e-06,2.2e-05,1.4317821063276354e-05,4.1e-05,3.85e-05,2.475e-05,5.475e-05,2.7018512172212588e-05,0.0001,0.0001,0.0001,0.0001,0.0,0.00021275,6.85e-05,4.325e-05,0.0002379999999999,0.0003199107948579
2b1276338fe225d4eaec3ba139659c35,1,1,1,0.0001029462396245,7.628194444444444e-05,4.695555555555556e-05,0.0001266388888888,0.0001032915361595,0.0002697269829938,0.0002417676391806,0.0001922696886671,0.0003249370160772,0.0001442322183291,8.888714049410556e-05,7.540668300653595e-05,5.6515623978758166e-05,0.0001062897937091,6.499944724251892e-05,0.000247097030705,0.0002197198980329,0.0001597932717445,0.0003092716562971,0.0001647328857735,9.50956686790878e-05,7.485553221288515e-05,5.379170168067227e-05,0.0001153680613912,7.772665583964626e-05,8.664981202666251e-05,7.043872549019608e-05,5.0406010008169937e-05,0.0001062279769199,7.160746683698265e-05,0.0001226468594666,0.0001127469158496,9.392676164215686e-05,0.0001395328329248,5.637913442617233e-05,0.0001317926855091,0.0001143785839079,9.162584820306326e-05,0.0001561997857075,7.948867033600515e-05
2b1276338fe225d4eaec3ba139659c35,1,1,2,0.0001029462396245,7.628194444444444e-05,4.695555555555556e-05,0.0001266388888888,0.0001032915361595,0.0002697269829938,0.0002417676391806,0.0001922696886671,0.0003249370160772,0.0001442322183291,8.888714049410556e-05,7.540668300653595e-05,5.6515623978758166e-05,0.0001062897937091,6.499944724251892e-05,0.000247097030705,0.0002197198980329,0.0001597932717445,0.0003092716562971,0.0001647328857735,9.50956686790878e-05,7.485553221288515e-05,5.379170168067227e-05,0.0001153680613912,7.772665583964626e-05,8.664981202666251e-05,7.043872549019608e-05,5.0406010008169937e-05,0.0001062279769199,7.160746683698265e-05,0.0001226468594666,0.0001127469158496,9.392676164215686e-05,0.0001395328329248,5.637913442617233e-05,0.0001317926855091,0.0001143785839079,9.162584820306326e-05,0.0001561997857075,7.948867033600515e-05
2b1276338fe225d4eaec3ba139659c35,1,1,3,0.0001029462396245,7.628194444444444e-05,4.695555555555556e-05,0.0001266388888888,0.0001032915361595,0.0002697269829938,0.0002417676391806,0.0001922696886671,0.0003249370160772,0.0001442322183291,8.888714049410556e-05,7.540668300653595e-05,5.6515623978758166e-05,0.0001062897937091,6.499944724251892e-05,0.000247097030705,0.0002197198980329,0.0001597932717445,0.0003092716562971,0.0001647328857735,9.50956686790878e-05,7.485553221288515e-05,5.379170168067227e-05,0.0001153680613912,7.772665583964626e-05,8.664981202666251e-05,7.043872549019608e-05,5.0406010008169937e-05,0.0001062279769199,7.160746683698265e-05,0.0001226468594666,0.0001127469158496,9.392676164215686e-05,0.0001395328329248,5.637913442617233e-05,0.0001317926855091,0.0001143785839079,9.162584820306326e-05,0.0001561997857075,7.948867033600515e-05
2b1276338fe225d4eaec3ba139659c35,1,2,1,0.0001029462396245,7.628194444444444e-05,4.695555555555556e-05,0.0001266388888888,0.0001032915361595,0.0002697269829938,0.0002417676391806,0.0001922696886671,0.0003249370160772,0.0001442322183291,8.888714049410556e-05,7.540668300653595e-05,5.6515623978758166e-05,0.0001062897937091,6.499944724251892e-05,0.000247097030705,0.0002197198980329,0.0001597932717445,0.0003092716562971,0.0001647328857735,9.50956686790878e-05,7.485553221288515e-05,5.379170168067227e-05,0.0001153680613912,7.772665583964626e-05,8.664981202666251e-05,7.043872549019608e-05,5.0406010008169937e-05,0.0001062279769199,7.160746683698265e-05,0.0001226468594666,0.0001127469158496,9.392676164215686e-05,0.0001395328329248,5.637913442617233e-05,0.0001317926855091,0.0001143785839079,9.162584820306326e-05,0.0001561997857075,7.948867033600515e-05
2b1276338fe225d4eaec3ba139659c35,1,2,2,0.0001029462396245,7.628194444444444e-05,4.695555555555556e-05,0.0001266388888888,0.0001032915361595,0.0002697269829938,0.0002417676391806,0.0001922696886671,0.0003249370160772,0.0001442322183291,8.888714049410556e-05,7.540668300653595e-05,5.6515623978758166e-05,0.0001062897937091,6.499944724251892e-05,0.000247097030705,0.0002197198980329,0.0001597932717445,0.0003092716562971,0.0001647328857735,9.50956686790878e-05,7.485553221288515e-05,5.379170168067227e-05,0.0001153680613912,7.772665583964626e-05,8.664981202666251e-05,7.043872549019608e-05,5.0406010008169937e-05,0.0001062279769199,7.160746683698265e-05,0.0001226468594666,0.0001127469158496,9.392676164215686e-05,0.0001395328329248,5.637913442617233e-05,0.0001317926855091,0.0001143785839079,9.162584820306326e-05,0.0001561997857075,7.948867033600515e-05
2b1276338fe225d4eaec3ba139659c35,1,2,3,0.0001029462396245,7.628194444444444e-05,4.695555555555556e-05,0.0001266388888888,0.0001032915361595,0.0002697269829938,0.0002417676391806,0.0001922696886671,0.0003249370160772,0.0001442322183291,8.888714049410556e-05,7.540668300653595e-05,5.6515623978758166e-05,0.0001062897937091,6.499944724251892e-05,0.000247097030705,0.0002197198980329,0.0001597932717445,0.0003092716562971,0.0001647328857735,9.50956686790878e-05,7.485553221288515e-05,5.379170168067227e-05,0.0001153680613912,7.772665583964626e-05,8.664981202666251e-05,7.043872549019608e-05,5.0406010008169937e-05,0.0001062279769199,7.160746683698265e-05,0.0001226468594666,0.0001127469158496,9.392676164215686e-05,0.0001395328329248,5.637913442617233e-05,0.0001317926855091,0.0001143785839079,9.162584820306326e-05,0.0001561997857075,7.948867033600515e-05
2b1276338fe225d4eaec3ba139659c35,2,1,2,0.0001029462396245,7.628194444444444e-05,4.695555555555556e-05,0.0001266388888888,0.0001032915361595,0.0002697269829938,0.0002417676391806,0.0001922696886671,0.0003249370160772,0.0001442322183291,8.888714049410556e-05,7.540668300653595e-05,5.6515623978758166e-05,0.0001062897937091,6.499944724251892e-05,0.000247097030705,0.0002197198980329,0.0001597932717445,0.0003092716562971,0.0001647328857735,9.50956686790878e-05,7.485553221288515e-05,5.379170168067227e-05,0.0001153680613912,7.772665583964626e-05,8.664981202666251e-05,7.043872549019608e-05,5.0406010008169937e-05,0.0001062279769199,7.160746683698265e-05,0.0001226468594666,0.0001127469158496,9.392676164215686e-05,0.0001395328329248,5.637913442617233e-05,0.0001317926855091,0.0001143785839079,9.162584820306326e-05,0.0001561997857075,7.948867033600515e-05
2b1276338fe225d4eaec3ba139659c35,2,1,3,0.0001029462396245,7.628194444444444e-05,4.695555555555556e-05,0.0001266388888888,0.0001032915361595,0.0002697269829938,0.0002417676391806,0.0001922696886671,0.0003249370160772,0.0001442322183291,8.888714049410556e-05,7.540668300653595e-05,5.6515623978758166e-05,0.0001062897937091,6.499944724251892e-05,0.000247097030705,0.0002197198980329,0.0001597932717445,0.0003092716562971,0.0001647328857735,9.50956686790878e-05,7.485553221288515e-05,5.379170168067227e-05,0.0001153680613912,7.772665583964626e-05,8.664981202666251e-05,7.043872549019608e-05,5.0406010008169937e-05,0.0001062279769199,7.160746683698265e-05,0.0001226468594666,0.0001127469158496,9.392676164215686e-05,0.0001395328329248,5.637913442617233e-05,0.0001317926855091,0.0001143785839079,9.162584820306326e-05,0.0001561997857075,7.948867033600515e-05
2b1276338fe225d4eaec3ba139659c35,2,2,1,0.0001029462396245,7.628194444444444e-05,4.695555555555556e-05,0.0001266388888888,0.0001032915361595,0.0002697269829938,0.0002417676391806,0.0001922696886671,0.0003249370160772,0.0001442322183291,8.888714049410556e-05,7.540668300653595e-05,5.6515623978758166e-05,0.0001062897937091,6.499944724251892e-05,0.000247097030705,0.0002197198980329,0.0001597932717445,0.0003092716562971,0.0001647328857735,9.50956686790878e-05,7.485553221288515e-05,5.379170168067227e-05,0.0001153680613912,7.772665583964626e-05,8.664981202666251e-05,7.043872549019608e-05,5.0406010008169937e-05,0.0001062279769199,7.160746683698265e-05,0.0001226468594666,0.0001127469158496,9.392676164215686e-05,0.0001395328329248,5.637913442617233e-05,0.0001317926855091,0.0001143785839079,9.162584820306326e-05,0.0001561997857075,7.948867033600515e-05
2b1276338fe225d4eaec3ba139659c35,2,2,2,0.0001029462396245,7.628194444444444e-05,4.695555555555556e-05,0.0001266388888888,0.0001032915361595,0.0002697269829938,0.0002417676391806,0.0001922696886671,0.0003249370160772,0.0001442322183291,8.888714049410556e-05,7.540668300653595e-05,5.6515623978758166e-05,0.0001062897937091,6.499944724251892e-05,0.000247097030705,0.0002197198980329,0.0001597932717445,0.0003092716562971,0.0001647328857735,9.50956686790878e-05,7.485553221288515e-05,5.379170168067227e-05,0.0001153680613912,7.772665583964626e-05,8.664981202666251e-05,7.043872549019608e-05,5.0406010008169937e-05,0.0001062279769199,7.160746683698265e-05,0.0001226468594666,0.0001127469158496,9.392676164215686e-05,0.0001395328329248,5.637913442617233e-05,0.0001317926855091,0.0001143785839079,9.162584820306326e-05,0.0001561997857075,7.948867033600515e-05
2b1276338fe225d4eaec3ba139659c35,2,2,3,0.0001029462396245,7.628194444444444e-05,4.695555555555556e-05,0.0001266388888888,0.0001032915361595,0.0002697269829938,0.0002417676391806,0.0001922696886671,0.0003249370160772,0.0001442322183291,8.888714049410556e-05,7.540668300653595e-05,5.6515623978758166e-05,0.0001062897937091,6.499944724251892e-05,0.000247097030705,0.0002197198980329,0.0001597932717445,0.0003092716562971,0.0001647328857735,9.50956686790878e-05,7.485553221288515e-05,5.379170168067227e-05,0.0001153680613912,7.772665583964626e-05,8.664981202666251e-05,7.043872549019608e-05,5.0406010008169937e-05,0.0001062279769199,7.160746683698265e-05,0.0001226468594666,0.0001127469158496,9.392676164215686e-05,0.0001395328329248,5.637913442617233e-05,0.0001317926855091,0.0001143785839079,9.162584820306326e-05,0.0001561997857075,7.948867033600515e-05
2b1276338fe225d4eaec3ba139659c35,3,1,1,0.0001029462396245,7.628194444444444e-05,4.695555555555556e-05,0.0001266388888888,0.0001032915361595,0.0002697269829938,0.0002417676391806,0.0001922696886671,0.0003249370160772,0.0001442322183291,8.888714049410556e-05,7.540668300653595e-05,5.6515623978758166e-05,0.0001062897937091,6.499944724251892e-05,0.000247097030705,0.0002197198980329,0.0001597932717445,0.0003092716562971,0.0001647328857735,9.50956686790878e-05,7.485553221288515e-05,5.379170168067227e-05,0.0001153680613912,7.772665583964626e-05,8.664981202666251e-05,7.043872549019608e-05,5.0406010008169937e-05,0.0001062279769199,7.160746683698265e-05,0.0001226468594666,0.0001127469158496,9.392676164215686e-05,0.0001395328329248,5.637913442617233e-05,0.0001317926855091,0.0001143785839079,9.162584820306326e-05,0.0001561997857075,7.948867033600515e-05
2b1276338fe225d4eaec3ba139659c35,3,1,2,0.0001029462396245,7.628194444444444e-05,4.695555555555556e-05,0.0001266388888888,0.0001032915361595,0.0002697269829938,0.0002417676391806,0.0001922696886671,0.0003249370160772,0.0001442322183291,8.888714049410556e-05,7.540668300653595e-05,5.6515623978758166e-05,0.0001062897937091,6.499944724251892e-05,0.000247097030705,0.0002197198980329,0.0001597932717445,0.0003092716562971,0.0001647328857735,9.50956686790878e-05,7.485553221288515e-05,5.379170168067227e-05,0.0001153680613912,7.772665583964626e-05,8.664981202666251e-05,7.043872549019608e-05,5.0406010008169937e-05,0.0001062279769199,7.160746683698265e-05,0.0001226468594666,0.0001127469158496,9.392676164215686e-05,0.0001395328329248,5.637913442617233e-05,0.0001317926855091,0.0001143785839079,9.162584820306326e-05,0.0001561997857075,7.948867033600515e-05
2b1276338fe225d4eaec3ba139659c35,3,2,1,0.0001029462396245,7.628194444444444e-05,4.695555555555556e-05,0.0001266388888888,0.0001032915361595,0.0002697269829938,0.0002417676391806,0.0001922696886671,0.0003249370160772,0.0001442322183291,8.888714049410556e-05,7.540668300653595e-05,5.6515623978758166e-05,0.0001062897937091,6.499944724251892e-05,0.000247097030705,0.0002197198980329,0.0001597932717445,0.0003092716562971,0.0001647328857735,9.50956686790878e-05,7.485553221288515e-05,5.379170168067227e-05,0.0001153680613912,7.772665583964626e-05,8.664981202666251e-05,7.043872549019608e-05,5.0406010008169937e-05,0.0001062279769199,7.160746683698265e-05,0.0001226468594666,0.0001127469158496,9.392676164215686e-05,0.0001395328329248,5.637913442617233e-05,0.0001317926855091,0.0001143785839079,9.162584820306326e-05,0.0001561997857075,7.948867033600515e-05
2b1276338fe225d4eaec3ba139659c35,3,2,2,0.0001029462396245,7.628194444444444e-05,4.695555555555556e-05,0.0001266388888888,0.0001032915361595,0.0002697269829938,0.0002417676391806,0.0001922696886671,0.0003249370160772,0.0001442322183291,8.888714049410556e-05,7.540668300653595e-05,5.6515623978758166e-05,0.0001062897937091,6.499944724251892e-05,0.000247097030705,0.0002197198980329,0.0001597932717445,0.0003092716562971,0.0001647328857735,9.50956686790878e-05,7.485553221288515e-05,5.379170168067227e-05,0.0001153680613912,7.772665583964626e-05,8.664981202666251e-05,7.043872549019608e-05,5.0406010008169937e-05,0.0001062279769199,7.160746683698265e-05,0.0001226468594666,0.0001127469158496,9.392676164215686e-05,0.0001395328329248,5.637913442617233e-05,0.0001317926855091,0.0001143785839079,9.162584820306326e-05,0.0001561997857075,7.948867033600515e-05
2b1276338fe225d4eaec3ba139659c35,3,2,3,0.0001029462396245,7.628194444444444e-05,4.695555555555556e-05,0.0001266388888888,0.0001032915361595,0.0002697269829938,0.0002417676391806,0.0001922696886671,0.0003249370160772,0.0001442322183291,8.888714049410556e-05,7.540668300653595e-05,5.6515623978758166e-05,0.0001062897937091,6.499944724251892e-05,0.000247097030705,0.0002197198980329,0.0001597932717445,0.0003092716562971,0.0001647328857735,9.50956686790878e-05,7.485553221288515e-05,5.379170168067227e-05,0.0001153680613912,7.772665583964626e-05,8.664981202666251e-05,7.043872549019608e-05,5.0406010008169937e-05,0.0001062279769199,7.160746683698265e-05,0.0001226468594666,0.0001127469158496,9.392676164215686e-05,0.0001395328329248,5.637913442617233e-05,0.0001317926855091,0.0001143785839079,9.162584820306326e-05,0.0001561997857075,7.948867033600515e-05
2d94fed3d99ee3fa9d56e8b9896c7c51,1,1,1,5.975e-05,5.550000000000001e-05,2.3250000000000003e-05,9.2e-05,5.616864487119719e-05,0.00033225,0.000136,7.525e-05,0.000393,0.0004442502110297,7.999999999999998e-06,7.999999999999998e-06,-4.4e-05,5.9999999999999995e-05,0.0001470782104868,0.0002771666666666,0.000192,0.000116,0.000448,0.0002019588241861,0.0001283333333333,1e-06,1e-06,0.000192,0.0002205478028304,5.316666666666667e-05,2.35e-05,4e-06,5.575e-05,7.951959926123034e-05,6.400000000000001e-05,6.400000000000001e-05,5.6000000000000006e-05,7.2e-05,2.262741699796953e-05,4.766666666666667e-05,4.8e-05,3.15e-05,6.400000000000001e-05,3.250128202599604e-05
2d94fed3d99ee3fa9d56e8b9896c7c51,1,1,2,5.3333333333333326e-05,4.75e-05,3.2e-05,7.65e-05,4.013809495562372e-05,0.0003736666666666,0.000272,0.0001925,0.000504,0.0003237040829729,-3.2e-05,-4.1e-05,-8.274999999999999e-05,-3.225e-05,7.556718864692533e-05,0.0002459999999999,0.000273,0.0001765,0.000329,0.0001542822089548,4.090909090909091e-05,4.8e-05,5e-07,6.4e-05,6.92090377703007e-05,5.833333333333333e-05,7.9e-05,3.95e-05,8.75e-05,5.1228247416179814e-05,5.857142857142857e-05,4.8e-05,4.7e-05,7.15e-05,2.1282677955379133e-05,8.566666666666667e-05,6.4e-05,4.85e-05,0.000112,6.621429855653033e-05
2d94fed3d99ee3fa9d56e8b9896c7c51,1,1,3,0.0001186999999999,1e-06,-2.4e-05,0.00010025,0.000277852498839,0.000179,9.65e-05,8.475e-05,0.0001089999999999,0.0002353745950607,-1.0166666666666669e-05,5e-07,-2.4e-05,1e-06,4.291114851255634e-05,0.0005285,0.0005285,0.0004567499999999,0.00060025,0.0002029396462005,1.8e-05,0.0,-2.5e-05,3.2500000000000004e-05,7.795083920865337e-05,7.625e-05,7.3e-05,4.874999999999999e-05,0.0001005,6.534714989959393e-05,5.633333333333333e-05,4.85e-05,1.2750000000000002e-05,8.425e-05,5.588798320450173e-05,3.100000000000001e-05,3.2e-05,1.6e-05,4.8e-05,3.7483329627982624e-05
2d94fed3d99ee3fa9d56e8b9896c7c51,1,2,1,6.6e-05,5.6e-05,3.2e-05,8.425e-05,4.762352359916263e-05,0.00048,0.00048,0.00048,0.00048,0.0,-2.425e-05,-2.35e-05,-4e-05,-7.75e-06,3.2602402774437755e-05,0.0003176,0.000352,8e-05,0.000372,0.0002976655841712,-2.825e-05,-4e-05,-5.225e-05,-1.6e-05,4.2366456857597455e-05,4.4250000000000005e-05,4.05e-05,2.475e-05,6e-05,3.990300740545755e-05,1.62e-05,0.0,0.0,3.3e-05,2.2807893370497856e-05,8.375e-05,3.2000000000000005e-05,-2.4e-05,0.00013975,0.0001659967369157
2d94fed3d99ee3fa9d56e8b9896c7c51,1,2,2,0.0001758,1.6e-05,-3.2e-05,9.6e-05,0.0003793681589169,0.000657,0.000657,0.000657,0.000657,0.0,-3.2e-05,-3.2e-05,-4.8e-05,-1.6e-05,4.525483399593904e-05,4.8e-05,4.8e-05,4e-05,5.6e-05,2.262741699796952e-05,-5.000000000000003e-07,-8e-06,-1.7e-05,4e-06,2.9966648127543392e-05,7.1e-05,6.4e-05,4.0499999999999995e-05,7.2e-05,5.7518113089124654e-05,8.533333333333332e-05,8e-05,8e-05,8.8e-05,9.237604307034007e-06,5.333333333333333e-06,0.0,-8e-06,1.6e-05,2.4440403706431145e-05
2d94fed3d99ee3fa9d56e8b9896c7c51,1,2,3,4.5769230769230766e-05,4.8e-05,3.2e-05,6.6e-05,4.761854303761973e-05,0.000298375,0.0002569999999999,7.2e-05,0.00047675,0.0002669461890665,-4.227272727272727e-05,-3.3e-05,-7.15e-05,-2.4e-05,3.509156852889568e-05,4.05e-05,4.05e-05,2.0750000000000003e-05,6.025e-05,5.586143571373726e-05,-9.6e-06,0.0,-1.6e-05,1e-06,5.69675346140238e-05,0.00015225,4.85e-05,2.875e-05,0.000172,0.0002300266288932,3.8125000000000005e-05,4e-05,1.675e-05,6.324999999999999e-05,3.1475330475968456e-05,3.88e-05,1.6e-05,0.0,1.6e-05,9.923305900757068e-05
2d94fed3d99ee3fa9d56e8b9896c7c51,2,1,1,7.466666666666667e-05,3.3e-05,1.65e-05,0.000112,0.0001020898297252,0.0005986666666666,0.00056,0.0004649999999999,0.000713,0.0002502505411249,1.4e-05,1.4e-05,1.4e-05,1.4e-05,0.0,0.0001758333333333,4.8e-05,8e-06,8.8e-05,0.0003387036561164,2.6e-05,1.3e-05,6.5e-06,3.9e-05,3.4394767043839675e-05,6.78e-05,8e-05,3.2e-05,8.2e-05,5.520144925633746e-05,1e-06,1e-06,1e-06,1e-06,0.0,1.0666666666666666e-05,1e-06,-7.5e-06,2.3999999999999997e-05,3.2593455375785695e-05
2d94fed3d99ee3fa9d56e8b9896c7c51,2,1,2,6.06e-05,8e-05,4.7e-05,8e-05,3.828576759058123e-05,7.15e-05,7.15e-05,6.775e-05,7.525e-05,1.0606601717798212e-05,-5.08e-05,-4.8e-05,-6.3e-05,-4.7e-05,2.3636835659622465e-05,0.0001013333333333,9.6e-05,7.999999999999999e-05,0.00012,4.0265783654777336e-05,-1.1428571428571427e-05,-1.8e-05,-3.15e-05,0.0,3.970666250919419e-05,6.4e-05,6.4e-05,4.8e-05,7.999999999999999e-05,3.2000000000000005e-05,4.8333333333333334e-05,4.8e-05,4.8e-05,4.8e-05,1.013245610238044e-05,4.266666666666666e-05,1.7e-05,1.6e-05,5.650000000000001e-05,4.619884558442271e-05
2d94fed3d99ee3fa9d56e8b9896c7c51,2,1,3,2.2461538461538457e-05,3.2e-05,0.0,4.8e-05,3.9067495834379133e-05,0.0002189999999999,0.000128,5.2e-05,0.00024,0.0002698073386696,1.250000000000001e-06,-9e-06,-4.725e-05,4e-05,5.895163657223992e-05,0.0001286666666666,0.000161,0.0001125,0.000161,5.600297611139371e-05,6.709090909090909e-05,3.2e-05,4.999999999999986e-07,9.6e-05,0.0001099931402819,4.233333333333333e-05,4.8e-05,3.15e-05,5.6e-05,2.498666310921355e-05,6.575e-05,5.65e-05,4.375e-05,7.9e-05,5.94972988582555e-05,2.9999999999999997e-05,3.25e-05,0.0,7.2e-05,6.092852955952338e-05
2d94fed3d99ee3fa9d56e8b9896c7c51,2,2,1,0.0001468333333333,0.000112,7.125e-05,0.0002607499999999,0.0001394982676117,8e-05,8e-05,8e-05,8e-05,0.0,7.2e-05,7.2e-05,2.0499999999999997e-05,0.0001235,0.0001456639969244,0.000200375,3.2500000000000004e-05,2.825e-05,0.000244,0.0003024740543772,6.1000000000000005e-05,-1.5e-05,-3.2e-05,1e-06,0.0001904245257313,6.2e-05,7.15e-05,2.825e-05,8.8e-05,4.852392635155804e-05,3.2e-05,3.2e-05,2.4e-05,4e-05,2.262741699796952e-05,-1.0333333333333332e-05,-1.6e-05,-1.6e-05,-7.5e-06,9.814954576223638e-06
2d94fed3d99ee3fa9d56e8b9896c7c51,2,2,2,4.072727272727272e-05,3.2e-05,2.4e-05,6.45e-05,2.8893220343502415e-05,0.000464,0.000464,0.000248,0.00068,0.0006109402589451,-3.2e-05,-4.05e-05,-8.400000000000001e-05,-8.25e-06,8.383078193599295e-05,0.0002085,0.0002085,0.00012875,0.00028825,0.0002255670631985,-1.3571428571428569e-05,-3.1e-05,-3.2e-05,5e-07,3.2725408797330265e-05,3.766666666666667e-05,1.5e-05,-2.35e-05,8.750000000000001e-05,0.0001127223728162,5.316666666666667e-05,5.6e-05,3.675e-05,7.525e-05,2.6056988825776983e-05,-1.0666666666666666e-05,0.0,-1.6e-05,0.0,1.8475208614068025e-05
2d94fed3d99ee3fa9d56e8b9896c7c51,2,2,3,3.6375e-05,4.05e-05,2.025e-05,6.35e-05,4.256738355662869e-05,0.0002631428571428,0.000224,6.45e-05,0.000464,0.0002561135350916,-7.142857142857146e-06,-3.2e-05,-6.45e-05,2.4e-05,8.0693718407793e-05,0.0003845,0.0003845,0.00019225,0.00057675,0.0005437651147324,2.166666666666667e-05,3.2e-05,1.6e-05,3.2500000000000004e-05,1.877054430040145e-05,7.2125e-05,4.8e-05,3.2e-05,0.000108,5.4992044879236854e-05,6.025e-05,5.6000000000000006e-05,3.2e-05,8.425e-05,3.335041229130458e-05,3.25e-05,3.3e-05,1.2e-05,5.35e-05,2.9591665493288252e-05
2d94fed3d99ee3fa9d56e8b9896c7c51,3,1,1,4.8333333333333334e-05,4.8e-05,3.2500000000000004e-05,6.400000000000001e-05,3.150132272355136e-05,0.0002692,0.000129,9.6e-05,0.000337,0.0002930916238994,-5.333333333333332e-06,1e-06,-3.2e-05,2.45e-05,5.67655999116836e-05,0.0001632,9.6e-05,4.8e-05,0.000192,0.0001709830400946,8.466666666666666e-05,6.3e-05,5.55e-05,0.000103,5.107184482014854e-05,0.0001923333333333,9.7e-05,4.05e-05,0.0002965,0.0002689838904717,3.266666666666666e-05,6.5e-05,8.499999999999997e-06,7.3e-05,7.031595361888605e-05,0.00010375,3.9e-05,2.3250000000000003e-05,0.0001195,0.0001567192287712
2d94fed3d99ee3fa9d56e8b9896c7c51,3,1,2,9.55e-05,4.8e-05,2.8e-05,0.0001155,0.0001180324814051,0.0003514118347338,0.0003145882352941,0.0002204558823529,0.000438,0.0002202952413881,-3.2e-05,-1.7e-05,-4.7999999999999994e-05,-8.5e-06,4.158124577258358e-05,0.0002277499999999,0.0001199999999999,8.774999999999999e-05,0.00026,0.0002898325666081,2.1444444444444443e-05,1e-06,0.0,7.9e-05,5.054728259538566e-05,6.4e-05,6.4e-05,6.4e-05,6.4e-05,0.0,3.65e-05,2.4e-05,1.225e-05,4.825e-05,4.2272922775696496e-05,8e-06,8e-06,4e-06,1.2e-05,1.131370849898476e-05
2d94fed3d99ee3fa9d56e8b9896c7c51,3,1,3,5.8250000000000006e-05,4.85e-05,2.7749999999999997e-05,8.475e-05,4.7945653758038525e-05,0.0004832,0.000608,1.6e-05,0.000944,0.0005240335867098,3.52e-05,-3.2e-05,-4.8e-05,-1.7e-05,0.0001690316538403,0.0001529999999999,0.0001529999999999,8.5e-05,0.0002209999999999,0.0001923330444827,4.766666666666667e-05,3.2e-05,1.6e-05,7.15e-05,5.713434460404122e-05,6.966666666666666e-05,4.0499999999999995e-05,3.2e-05,6.025e-05,7.731666487030248e-05,5.440000000000001e-05,4.8e-05,1.6e-05,8e-05,7.208883408684039e-05,4.425e-05,4.8e-05,3.225e-05,6e-05,4.552197271648056e-05
2d94fed3d99ee3fa9d56e8b9896c7c51,3,2,1,6.642857142857143e-05,4.8e-05,3.2e-05,5.65e-05,7.072212558753482e-05,0.000993,0.000993,0.000993,0.000993,0.0,-3.233333333333333e-05,-4.8e-05,-4.85e-05,-2.4e-05,2.8005951748393296e-05,7.766666666666668e-05,5.650000000000001e-05,3.2e-05,0.0001162499999999,6.334877004857053e-05,0.000102,1.6e-05,-7.500000000000003e-06,0.0001685,0.0001911099160169,4.55e-05,4.85e-05,3.225e-05,6.4e-05,2.9269437985721557e-05,5.2e-05,4.8e-05,3.2e-05,6.8e-05,2.4e-05,-5.00000000000002e-07,-5.00000000000002e-07,-1.675e-05,1.5749999999999997e-05,4.596194077712559e-05
2d94fed3d99ee3fa9d56e8b9896c7c51,3,2,2,0.0001251428571428,2.5e-05,1.65e-05,8.8e-05,0.0002403209163954,0.000112,0.000112,5.6e-05,0.000168,0.0001583919189857,-4.82e-05,-6.4e-05,-6.4e-05,0.0,4.833425286481627e-05,0.0001745555555555,6.6e-05,4.9e-05,0.000288,0.0002277158926772,2.0375e-05,-7.5e-06,-4.025e-05,6.475e-05,9.303445982153988e-05,1.85e-05,1.55e-05,0.0,3.4e-05,2.1916508237703684e-05,2.8000000000000003e-05,3.2e-05,1.275e-05,4.725e-05,2.356551152284485e-05,-1.2750000000000002e-05,-9.5e-06,-2.625e-05,4e-06,2.75121185419565e-05
2d94fed3d99ee3fa9d56e8b9896c7c51,3,2,3,3.2500000000000004e-05,2.5e-05,4.5e-06,4.8e-05,5.337342243310075e-05,0.0001,7.999999999999999e-05,4.8e-05,0.000132,0.0001015086203235,-5.175e-05,-5.6000000000000006e-05,-9.5e-05,-1.2e-05,4.3950459123231666e-05,0.000233,0.000233,0.0001405,0.0003255,0.000261629509039,0.0,-7.5e-06,-1.55e-05,8e-06,2.2642143596988925e-05,5.2375e-05,4.8e-05,3.275e-05,5.675e-05,2.39340612039471e-05,4.557142857142857e-05,4.7e-05,3.2e-05,4.85e-05,1.7251638983558856e-05,9.6e-06,1.6e-05,0.0,1.6e-05,1.8242806801586208e-05
