user_id,platform_id,video_id,session_id,sequence_id,key1,key2,key1_press,key1_release,key2_press,key2_release,HL,IL,PL,RL,valid,error_description,key1_timestamp,outlier,device_type
29b03bb3fb77e6cf38fd1905823f3c57,1,1,2,147,Key.shift,",1735660114800
R,Key.shift,1735660114861
R,",1735660114553.0,,1735660114926.0,,,,,,False,Missing key1 release; Missing key2 release,1735660114553.0,False,desktop
29b03bb3fb77e6cf38fd1905823f3c57,1,1,2,148,",1735660114800
R,Key.shift,1735660114861
R,",.,1735660114926.0,,1735660115361.0,1735660115442.0,,,,,False,Missing key1 release,1735660114926.0,False,desktop
29b03bb3fb77e6cf38fd1905823f3c57,1,2,1,0,Key.shift,",1735660082419
R,Key.shift,1735660082498
R,",1735660081375.0,,1735660082550.0,,,,,,False,Missing key1 release; Missing key2 release,1735660081375.0,False,desktop
29b03bb3fb77e6cf38fd1905823f3c57,1,2,1,1,",1735660082419
R,Key.shift,1735660082498
R,",Key.shift,1735660082550.0,,1735660082802.0,1735660082950.0,,,,,False,Missing key1 release,1735660082550.0,False,desktop
29b03bb3fb77e6cf38fd1905823f3c57,1,2,1,78,y,Key.shift,1735660103150.0,1735660103218.0,1735660103567.0,,68.0,,,,False,Missing key2 release,1735660103150.0,False,desktop
29b03bb3fb77e6cf38fd1905823f3c57,1,2,1,79,Key.shift,",1735660103790
R,Key.shift,1735660103895
R,",1735660103567.0,,1735660104000.0,,,,,,False,Missing key1 release; Missing key2 release,1735660103567.0,False,desktop
29b03bb3fb77e6cf38fd1905823f3c57,1,2,1,80,",1735660103790
R,Key.shift,1735660103895
R,",.,1735660104000.0,,1735660104783.0,1735660104871.0,,,,,False,Missing key1 release,1735660104000.0,False,desktop
29b03bb3fb77e6cf38fd1905823f3c57,2,1,1,86,Key.space,Key.shift,1735660166422.0,1735660166505.0,1735660167270.0,,83.0,,,,False,Missing key2 release,1735660166422.0,False,desktop
29b03bb3fb77e6cf38fd1905823f3c57,2,1,1,87,Key.shift,",1735660167415
R,Key.shift,1735660167480
R,",1735660167270.0,,1735660167530.0,,,,,,False,Missing key1 release; Missing key2 release,1735660167270.0,False,desktop
29b03bb3fb77e6cf38fd1905823f3c57,2,1,1,88,",1735660167415
R,Key.shift,1735660167480
R,",y,1735660167530.0,,1735660167836.0,1735660167903.0,,,,,False,Missing key1 release,1735660167530.0,False,desktop
29b03bb3fb77e6cf38fd1905823f3c57,2,1,1,105,e,Key.shift,1735660172036.0,1735660172126.0,1735660172302.0,,90.0,,,,False,Missing key2 release,1735660172036.0,False,desktop
29b03bb3fb77e6cf38fd1905823f3c57,2,1,1,106,Key.shift,",1735660172526
R,Key.shift,1735660172605
R,",1735660172302.0,,1735660172684.0,,,,,,False,Missing key1 release; Missing key2 release,1735660172302.0,False,desktop
29b03bb3fb77e6cf38fd1905823f3c57,2,1,1,107,",1735660172526
R,Key.shift,1735660172605
R,",.,1735660172684.0,,1735660173676.0,1735660173749.0,,,,,False,Missing key1 release,1735660172684.0,False,desktop
29b03bb3fb77e6cf38fd1905823f3c57,2,1,2,116,Key.space,Key.shift,1735660152443.0,1735660152512.0,1735660152854.0,,69.0,,,,False,Missing key2 release,1735660152443.0,False,desktop
29b03bb3fb77e6cf38fd1905823f3c57,2,1,2,117,Key.shift,",1735660153084
R,Key.shift,1735660153157
R,",1735660152854.0,,1735660153243.0,,,,,,False,Missing key1 release; Missing key2 release,1735660152854.0,False,desktop
29b03bb3fb77e6cf38fd1905823f3c57,2,1,2,118,",1735660153084
R,Key.shift,1735660153157
R,",Key.shift,1735660153243.0,,1735660153451.0,1735660153657.0,,,,,False,Missing key1 release,1735660153243.0,False,desktop
29b03bb3fb77e6cf38fd1905823f3c57,2,1,2,136,u,Key.shift,1735660157558.0,1735660157642.0,1735660158521.0,,84.0,,,,False,Missing key2 release,1735660157558.0,False,desktop
29b03bb3fb77e6cf38fd1905823f3c57,2,1,2,137,Key.shift,",1735660158716
R,Key.shift,1735660158773
R,",1735660158521.0,,1735660158845.0,,,,,,False,Missing key1 release; Missing key2 release,1735660158521.0,False,desktop
29b03bb3fb77e6cf38fd1905823f3c57,2,1,2,138,",1735660158716
R,Key.shift,1735660158773
R,",.,1735660158845.0,,1735660159214.0,1735660159306.0,,,,,False,Missing key1 release,1735660158845.0,False,desktop
29b03bb3fb77e6cf38fd1905823f3c57,3,2,1,96,Key.space,Key.shift,1735660056183.0,1735660056235.0,1735660061585.0,,52.0,,,,False,Missing key2 release,1735660056183.0,False,desktop
29b03bb3fb77e6cf38fd1905823f3c57,3,2,1,97,Key.shift,",1735660061728
R,Key.shift,1735660061788
R,",1735660061585.0,,1735660061842.0,,,,,,False,Missing key1 release; Missing key2 release,1735660061585.0,False,desktop
29b03bb3fb77e6cf38fd1905823f3c57,3,2,1,98,",1735660061728
R,Key.shift,1735660061788
R,",Key.shift,1735660061842.0,,1735660062017.0,1735660062294.0,,,,,False,Missing key1 release,1735660061842.0,False,desktop
1a8939f78d8fd33068520f598b6bb6b8,1,1,2,29,Key.shift,Key.shift,1735660020864.0,1735660020954.0,1735660021262.0,,90.0,,,,False,Missing key2 release,1735660020864.0,False,desktop
1a8939f78d8fd33068520f598b6bb6b8,1,1,2,30,Key.shift,",1735660021410
R,Key.shift,1735660021493
R,",1735660021262.0,,1735660021522.0,,,,,,False,Missing key1 release; Missing key2 release,1735660021262.0,False,desktop
1a8939f78d8fd33068520f598b6bb6b8,1,1,2,31,",1735660021410
R,Key.shift,1735660021493
R,",Key.space,1735660021522.0,,1735660022025.0,1735660022167.0,,,,,False,Missing key1 release,1735660021522.0,False,desktop
1a8939f78d8fd33068520f598b6bb6b8,1,2,1,153,Key.space,Key.shift,1735660107200.0,1735660107283.0,1735660120154.0,,83.0,,,,False,Missing key2 release,1735660107200.0,False,desktop
1a8939f78d8fd33068520f598b6bb6b8,1,2,1,154,Key.shift,",1735660120381
R,Key.shift,1735660120461
R,",1735660120154.0,,1735660120503.0,,,,,,False,Missing key1 release; Missing key2 release,1735660120154.0,False,desktop
1a8939f78d8fd33068520f598b6bb6b8,1,2,1,155,",1735660120381
R,Key.shift,1735660120461
R,",Key.shift,1735660120503.0,,1735660126739.0,,,,,,False,Missing key1 release; Missing key2 release,1735660120503.0,False,desktop
1a8939f78d8fd33068520f598b6bb6b8,1,2,1,156,Key.shift,",1735660126965
R,Key.shift,1735660127040
R,",1735660126739.0,,1735660127119.0,,,,,,False,Missing key1 release; Missing key2 release,1735660126739.0,False,desktop
1a8939f78d8fd33068520f598b6bb6b8,1,2,1,157,",1735660126965
R,Key.shift,1735660127040
R,",Key.space,1735660127119.0,,1735660145504.0,1735660145615.0,,,,,False,Missing key1 release,1735660127119.0,False,desktop
1a8939f78d8fd33068520f598b6bb6b8,2,1,1,160,Key.backspace,Key.shift,1735660115234.0,1735660115339.0,1735660115767.0,,105.0,,,,False,Missing key2 release,1735660115234.0,False,desktop
1a8939f78d8fd33068520f598b6bb6b8,2,1,1,161,Key.shift,",1735660116020
R,Key.shift,1735660116112
R,",1735660115767.0,,1735660116169.0,,,,,,False,Missing key1 release; Missing key2 release,1735660115767.0,False,desktop
1a8939f78d8fd33068520f598b6bb6b8,2,1,1,162,",1735660116020
R,Key.shift,1735660116112
R,",Key.shift,1735660116169.0,,1735660121681.0,,,,,,False,Missing key1 release; Missing key2 release,1735660116169.0,False,desktop
1a8939f78d8fd33068520f598b6bb6b8,2,1,1,163,Key.shift,",1735660121904
R,Key.shift,1735660122000
R,",1735660121681.0,,1735660122069.0,,,,,,False,Missing key1 release; Missing key2 release,1735660121681.0,False,desktop
1a8939f78d8fd33068520f598b6bb6b8,2,1,1,164,",1735660121904
R,Key.shift,1735660122000
R,",.,1735660122069.0,,1735660133076.0,1735660133170.0,,,,,False,Missing key1 release,1735660122069.0,False,desktop
1a8939f78d8fd33068520f598b6bb6b8,2,3,1,100,Key.shift,",1735660059838
R,",1735660059422.0,1735660060003.0,1735660059974.0,,581.0,,,,False,Missing key2 release,1735660059422.0,False,desktop
1a8939f78d8fd33068520f598b6bb6b8,2,3,1,101,",1735660059838
R,",Key.shift,1735660059974.0,,1735660064924.0,,,,,,False,Missing key1 release; Missing key2 release,1735660059974.0,False,desktop
1a8939f78d8fd33068520f598b6bb6b8,2,3,1,102,Key.shift,",1735660065203
R,Key.shift,1735660065279
R,",1735660064924.0,,1735660065325.0,,,,,,False,Missing key1 release; Missing key2 release,1735660064924.0,False,desktop
1a8939f78d8fd33068520f598b6bb6b8,2,3,1,103,",1735660065203
R,Key.shift,1735660065279
R,",Key.space,1735660065325.0,,1735660069492.0,1735660069601.0,,,,,False,Missing key1 release,1735660065325.0,False,desktop
feb836a0efdc8fc606b491d8a05f826b,1,1,1,119,Key.space,",1735660131849
R,",1735660130971.0,1735660131056.0,1735660131965.0,,85.0,,,,False,Missing key2 release,1735660130971.0,False,desktop
feb836a0efdc8fc606b491d8a05f826b,1,1,1,120,",1735660131849
R,",w,1735660131965.0,,1735660132186.0,1735660132337.0,,,,,False,Missing key1 release,1735660131965.0,False,desktop
feb836a0efdc8fc606b491d8a05f826b,1,1,1,248,Key.shift,",1735660175580
R,",1735660175443.0,1735660175731.0,1735660175647.0,,288.0,,,,False,Missing key2 release,1735660175443.0,False,desktop
feb836a0efdc8fc606b491d8a05f826b,1,1,1,249,",1735660175580
R,",/,1735660175647.0,,1735660175851.0,1735660175898.0,,,,,False,Missing key1 release,1735660175647.0,False,desktop
feb836a0efdc8fc606b491d8a05f826b,2,3,1,0,Key.shift,",1735660003238
R,",1735660002957.0,1735660003524.0,1735660003344.0,,567.0,,,,False,Missing key2 release,1735660002957.0,False,desktop
feb836a0efdc8fc606b491d8a05f826b,2,3,1,1,",1735660003238
R,",d,1735660003344.0,,1735660003440.0,1735660003513.0,,,,,False,Missing key1 release,1735660003344.0,False,desktop
feb836a0efdc8fc606b491d8a05f826b,2,3,1,80,Key.shift,",1735660015803
R,",1735660015725.0,1735660016286.0,1735660015898.0,,561.0,,,,False,Missing key2 release,1735660015725.0,False,desktop
feb836a0efdc8fc606b491d8a05f826b,2,3,1,81,",1735660015803
R,",Key.space,1735660015898.0,,1735660016227.0,1735660016269.0,,,,,False,Missing key1 release,1735660015898.0,False,desktop
feb836a0efdc8fc606b491d8a05f826b,3,2,1,0,Key.shift,",1735660003697
R,",1735660003128.0,1735660003868.0,1735660003780.0,,740.0,,,,False,Missing key2 release,1735660003128.0,False,desktop
feb836a0efdc8fc606b491d8a05f826b,3,2,1,1,",1735660003697
R,",w,1735660003780.0,,1735660003971.0,1735660004035.0,,,,,False,Missing key1 release,1735660003780.0,False,desktop
feb836a0efdc8fc606b491d8a05f826b,3,2,1,50,Key.shift,",1735660010905
P,Key.space,1735660010957
R,",1735660010573.0,1735660011116.0,1735660010994.0,,543.0,,,,False,Missing key2 release,1735660010573.0,False,desktop
feb836a0efdc8fc606b491d8a05f826b,3,2,1,51,",1735660010905
P,Key.space,1735660010957
R,",Key.space,1735660010994.0,,,1735660011026.0,,,,,False,Missing key1 release; Missing key2 press (orphan release),1735660010994.0,False,desktop
feb836a0efdc8fc606b491d8a05f826b,3,2,1,52,Key.space,c,,1735660011026.0,1735660011194.0,1735660011246.0,,,,,False,Missing key1 press (orphan release),1735660011026.0,False,desktop
feb836a0efdc8fc606b491d8a05f826b,3,2,1,99,Key.space,",1735660020148
R,",1735660019992.0,1735660020034.0,1735660020207.0,,42.0,,,,False,Missing key2 release,1735660019992.0,False,desktop
feb836a0efdc8fc606b491d8a05f826b,3,2,1,100,",1735660020148
R,",k,1735660020207.0,,1735660020560.0,1735660020625.0,,,,,False,Missing key1 release,1735660020207.0,False,desktop
feb836a0efdc8fc606b491d8a05f826b,3,2,1,156,Key.shift,",1735660029065
R,",1735660028770.0,1735660029389.0,1735660029142.0,,619.0,,,,False,Missing key2 release,1735660028770.0,False,desktop
feb836a0efdc8fc606b491d8a05f826b,3,2,1,157,",1735660029065
R,",Key.space,1735660029142.0,,1735660029274.0,1735660029299.0,,,,,False,Missing key1 release,1735660029142.0,False,desktop
feb836a0efdc8fc606b491d8a05f826b,3,3,1,0,Key.shift,",1735660002439
R,",1735660002202.0,1735660002757.0,1735660002492.0,,555.0,,,,False,Missing key2 release,1735660002202.0,False,desktop
feb836a0efdc8fc606b491d8a05f826b,3,3,1,1,",1735660002439
R,",i,1735660002492.0,,1735660002666.0,1735660002722.0,,,,,False,Missing key1 release,1735660002492.0,False,desktop
feb836a0efdc8fc606b491d8a05f826b,3,3,1,31,Key.shift,",1735660007528
R,",1735660007355.0,1735660008343.0,1735660007612.0,,988.0,,,,False,Missing key2 release,1735660007355.0,False,desktop
feb836a0efdc8fc606b491d8a05f826b,3,3,1,32,",1735660007528
R,",Key.space,1735660007612.0,,1735660007651.0,1735660007716.0,,,,,False,Missing key1 release,1735660007612.0,False,desktop
feb836a0efdc8fc606b491d8a05f826b,3,3,1,33,Key.space,",1735660007854
R,",1735660007651.0,1735660007716.0,1735660007944.0,,65.0,,,,False,Missing key2 release,1735660007651.0,False,desktop
feb836a0efdc8fc606b491d8a05f826b,3,3,1,34,",1735660007854
R,",y,1735660007944.0,,1735660008252.0,1735660008324.0,,,,,False,Missing key1 release,1735660007944.0,False,desktop
feb836a0efdc8fc606b491d8a05f826b,3,3,1,55,Key.shift,",1735660010811
R,",1735660010718.0,1735660011311.0,1735660010895.0,,593.0,,,,False,Missing key2 release,1735660010718.0,False,desktop
feb836a0efdc8fc606b491d8a05f826b,3,3,1,56,",1735660010811
R,",Key.space,1735660010895.0,,1735660011016.0,1735660011083.0,,,,,False,Missing key1 release,1735660010895.0,False,desktop
feb836a0efdc8fc606b491d8a05f826b,3,3,2,0,Key.shift,",1735660006137
R,",1735660006064.0,1735660006554.0,1735660006258.0,,490.0,,,,False,Missing key2 release,1735660006064.0,False,desktop
feb836a0efdc8fc606b491d8a05f826b,3,3,2,1,",1735660006137
R,",i,1735660006258.0,,1735660006392.0,1735660006469.0,,,,,False,Missing key1 release,1735660006258.0,False,desktop
feb836a0efdc8fc606b491d8a05f826b,3,3,2,78,Key.shift,",1735660026778
P,Key.space,1735660026858
R,",1735660026608.0,1735660026948.0,1735660026860.0,,340.0,,,,False,Missing key2 release,1735660026608.0,False,desktop
feb836a0efdc8fc606b491d8a05f826b,3,3,2,79,",1735660026778
P,Key.space,1735660026858
R,",Key.space,1735660026860.0,,,1735660026908.0,,,,,False,Missing key1 release; Missing key2 press (orphan release),1735660026860.0,False,desktop
feb836a0efdc8fc606b491d8a05f826b,3,3,2,80,Key.space,m,,1735660026908.0,1735660027047.0,1735660027113.0,,,,,False,Missing key1 press (orphan release),1735660026908.0,False,desktop
