user_id,platform_id,session_id,IL_eKey.space_mean,IL_eKey.space_median,IL_eKey.space_q1,IL_eKey.space_q3,IL_eKey.space_std,IL_Key.spacet_mean,IL_Key.spacet_median,IL_Key.spacet_q1,IL_Key.spacet_q3,IL_Key.spacet_std,IL_th_mean,IL_th_median,IL_th_q1,IL_th_q3,IL_th_std,IL_sKey.space_mean,IL_sKey.space_median,IL_sKey.space_q1,IL_sKey.space_q3,IL_sKey.space_std,IL_Key.spacea_mean,IL_Key.spacea_median,IL_Key.spacea_q1,IL_Key.spacea_q3,IL_Key.spacea_std,IL_he_mean,IL_he_median,IL_he_q1,IL_he_q3,IL_he_std,IL_tKey.space_mean,IL_tKey.space_median,IL_tKey.space_q1,IL_tKey.space_q3,IL_tKey.space_std,IL_dKey.space_mean,IL_dKey.space_median,IL_dKey.space_q1,IL_dKey.space_q3,IL_dKey.space_std,IL_in_mean,IL_in_median,IL_in_q1,IL_in_q3,IL_in_std,IL_an_mean,IL_an_median,IL_an_q1,IL_an_q3,IL_an_std
84df5c67036cb0251e472e3bb5943ed7,2,1,0.000276,0.0001495,0.000115,0.000354,0.0002595128770087,0.0005467142857142,0.000633,0.0002905,0.0007615,0.0002714619152451,0.000139,0.000141,0.000137,0.000143,1.4133294025102568e-05,0.0001822857142857,0.000117,9.9e-05,0.0001635,0.0001683148976231,0.000422,0.000304,0.000223,0.000562,0.0003540677901193,0.000247,0.000178,0.0001545,0.0003214999999999,0.0001315674731839,0.0003215,0.00023,0.00017325,0.0003025,0.0002552949274858,0.0001091999999999,0.000119,0.000102,0.00013,3.5981939914351475e-05,0.00041825,0.0002565,0.00016775,0.000507,0.0003961223506275,0.0002816666666666,0.00026,0.000247,0.0003,0.000113087355615
84df5c67036cb0251e472e3bb5943ed7,2,2,0.0002130909090909,0.000139,0.0001005,0.0001645,0.0002321889121148,0.0005652,0.000532,0.000399,0.00068,0.0002966592321165,0.000133125,0.00014,0.000119,0.000142,1.8512061705045948e-05,0.0001285454545454,0.000111,8.950000000000001e-05,0.00014,6.915976234251189e-05,0.0005538333333333,0.0005255,0.00045675,0.0006857499999999,0.0002534872120377,0.000207125,0.0001605,0.00011325,0.00031275,0.0001274524421107,0.0001965,0.0001695,0.000144,0.00026325,7.61051903617618e-05,0.0001995384615384,0.000121,9.6e-05,0.000151,0.0002416031923715,0.000202,0.000202,0.000202,0.000202,0.0,0.0002545454545454,0.000243,0.000202,0.000301,7.671813818956199e-05
84df5c67036cb0251e472e3bb5943ed7,3,1,0.00020425,0.000178,0.00011025,0.00025775,0.0001413604814447,0.0004115,0.0004115,0.00041125,0.00041175,7.071067811865264e-07,0.0001384,0.000128,0.00012,0.00015675,2.2539841269282365e-05,0.0001727272727272,0.000145,0.0001195,0.000204,8.867704427763805e-05,0.000664,0.0007215,0.0004755,0.000936,0.0003279603634587,0.0001192,0.000121,8.1e-05,0.000153,3.7844418346699424e-05,0.00027175,0.0002235,0.00017875,0.000244,0.0001859022400541,0.000174909090909,0.000141,0.0001115,0.000185,0.0001186013950554,0.0002605,0.0002555,0.0002105,0.0003055,5.900564944703741e-05,0.0002026,0.00019,0.000177,0.00024,3.90038459642123e-05
84df5c67036cb0251e472e3bb5943ed7,3,2,0.0003608,0.000318,0.000105,0.00042,0.000333431702152,0.0003656666666666,0.00027,0.0002379999999999,0.0004455,0.000223428586652,0.0001405,0.0001415,0.000138,0.000142,1.30958008537088e-05,0.0002555454545454,0.000121,9.25e-05,0.0001799999999999,0.000306336535084,0.000517125,0.000525,0.0002575,0.00077075,0.0003167659963262,0.00018,0.000182,0.0001605,0.0002005,4.0037482438335215e-05,0.0002565714285714,0.000216,0.000155,0.0003199999999999,0.0001292308749781,0.000187,0.000161,0.000102,0.000169,0.0001237406562129,0.0002812,0.000238,0.000222,0.000273,0.0001043537253767,0.000255,0.000262,0.000202,0.000281,9.254998649378617e-05
8b51150f8620aa5da990ec45e86ae9c1,1,1,9.391009084354163e-05,5.803240740740741e-05,2.5828703703703704e-05,0.0001110578703703,0.0001249636794665,0.0002599788668547,0.000190125,0.0001196828703703,0.0003354212962962,0.0002143482952996,8.260473067355131e-05,6.115277777777777e-05,4.103935185185186e-05,9.561805555555556e-05,8.675615356177714e-05,8.914838011386959e-05,5.599768518518518e-05,2.6232638888888885e-05,9.910879629629628e-05,0.0001160729958143,0.0002455064237996,0.0001855425925925,0.0001109648148148,0.0003245157407407,0.00020850407569,0.0001156015654502,9.245833333333334e-05,5.8136574074074065e-05,0.0001411435185185,9.75322342526827e-05,0.0001215729109061,9.16712962962963e-05,6.390277777777778e-05,0.0001401759259259,0.0001041473687485,8.072772512368315e-05,5.401851851851852e-05,2.9810185185185184e-05,9.188657407407408e-05,9.642316560483094e-05,0.0001617100685015,0.0001414212962962,0.0001257152777777,0.0001696111111111,7.019887197398161e-05,0.0001053401267752,6.782407407407407e-05,3.218055555555556e-05,0.0001320763888888,0.0001272388447514
8b51150f8620aa5da990ec45e86ae9c1,1,2,9.391009084354163e-05,5.803240740740741e-05,2.5828703703703704e-05,0.0001110578703703,0.0001249636794665,0.0002599788668547,0.000190125,0.0001196828703703,0.0003354212962962,0.0002143482952996,8.260473067355131e-05,6.115277777777777e-05,4.103935185185186e-05,9.561805555555556e-05,8.675615356177714e-05,8.914838011386959e-05,5.599768518518518e-05,2.6232638888888885e-05,9.910879629629628e-05,0.0001160729958143,0.0002455064237996,0.0001855425925925,0.0001109648148148,0.0003245157407407,0.00020850407569,0.0001156015654502,9.245833333333334e-05,5.8136574074074065e-05,0.0001411435185185,9.75322342526827e-05,0.0001215729109061,9.16712962962963e-05,6.390277777777778e-05,0.0001401759259259,0.0001041473687485,8.072772512368315e-05,5.401851851851852e-05,2.9810185185185184e-05,9.188657407407408e-05,9.642316560483094e-05,0.0001617100685015,0.0001414212962962,0.0001257152777777,0.0001696111111111,7.019887197398161e-05,0.0001053401267752,6.782407407407407e-05,3.218055555555556e-05,0.0001320763888888,0.0001272388447514
8b51150f8620aa5da990ec45e86ae9c1,2,1,9.391009084354163e-05,5.803240740740741e-05,2.5828703703703704e-05,0.0001110578703703,0.0001249636794665,0.0002599788668547,0.000190125,0.0001196828703703,0.0003354212962962,0.0002143482952996,8.260473067355131e-05,6.115277777777777e-05,4.103935185185186e-05,9.561805555555556e-05,8.675615356177714e-05,8.914838011386959e-05,5.599768518518518e-05,2.6232638888888885e-05,9.910879629629628e-05,0.0001160729958143,0.0002455064237996,0.0001855425925925,0.0001109648148148,0.0003245157407407,0.00020850407569,0.0001156015654502,9.245833333333334e-05,5.8136574074074065e-05,0.0001411435185185,9.75322342526827e-05,0.0001215729109061,9.16712962962963e-05,6.390277777777778e-05,0.0001401759259259,0.0001041473687485,8.072772512368315e-05,5.401851851851852e-05,2.9810185185185184e-05,9.188657407407408e-05,9.642316560483094e-05,0.0001617100685015,0.0001414212962962,0.0001257152777777,0.0001696111111111,7.019887197398161e-05,0.0001053401267752,6.782407407407407e-05,3.218055555555556e-05,0.0001320763888888,0.0001272388447514
8b51150f8620aa5da990ec45e86ae9c1,2,2,9.391009084354163e-05,5.803240740740741e-05,2.5828703703703704e-05,0.0001110578703703,0.0001249636794665,0.0002599788668547,0.000190125,0.0001196828703703,0.0003354212962962,0.0002143482952996,8.260473067355131e-05,6.115277777777777e-05,4.103935185185186e-05,9.561805555555556e-05,8.675615356177714e-05,8.914838011386959e-05,5.599768518518518e-05,2.6232638888888885e-05,9.910879629629628e-05,0.0001160729958143,0.0002455064237996,0.0001855425925925,0.0001109648148148,0.0003245157407407,0.00020850407569,0.0001156015654502,9.245833333333334e-05,5.8136574074074065e-05,0.0001411435185185,9.75322342526827e-05,0.0001215729109061,9.16712962962963e-05,6.390277777777778e-05,0.0001401759259259,0.0001041473687485,8.072772512368315e-05,5.401851851851852e-05,2.9810185185185184e-05,9.188657407407408e-05,9.642316560483094e-05,0.0001617100685015,0.0001414212962962,0.0001257152777777,0.0001696111111111,7.019887197398161e-05,0.0001053401267752,6.782407407407407e-05,3.218055555555556e-05,0.0001320763888888,0.0001272388447514
8b51150f8620aa5da990ec45e86ae9c1,3,1,9.391009084354163e-05,5.803240740740741e-05,2.5828703703703704e-05,0.0001110578703703,0.0001249636794665,0.0002599788668547,0.000190125,0.0001196828703703,0.0003354212962962,0.0002143482952996,8.260473067355131e-05,6.115277777777777e-05,4.103935185185186e-05,9.561805555555556e-05,8.675615356177714e-05,8.914838011386959e-05,5.599768518518518e-05,2.6232638888888885e-05,9.910879629629628e-05,0.0001160729958143,0.0002455064237996,0.0001855425925925,0.0001109648148148,0.0003245157407407,0.00020850407569,0.0001156015654502,9.245833333333334e-05,5.8136574074074065e-05,0.0001411435185185,9.75322342526827e-05,0.0001215729109061,9.16712962962963e-05,6.390277777777778e-05,0.0001401759259259,0.0001041473687485,8.072772512368315e-05,5.401851851851852e-05,2.9810185185185184e-05,9.188657407407408e-05,9.642316560483094e-05,0.0001617100685015,0.0001414212962962,0.0001257152777777,0.0001696111111111,7.019887197398161e-05,0.0001053401267752,6.782407407407407e-05,3.218055555555556e-05,0.0001320763888888,0.0001272388447514
8b51150f8620aa5da990ec45e86ae9c1,3,2,9.391009084354163e-05,5.803240740740741e-05,2.5828703703703704e-05,0.0001110578703703,0.0001249636794665,0.0002599788668547,0.000190125,0.0001196828703703,0.0003354212962962,0.0002143482952996,8.260473067355131e-05,6.115277777777777e-05,4.103935185185186e-05,9.561805555555556e-05,8.675615356177714e-05,8.914838011386959e-05,5.599768518518518e-05,2.6232638888888885e-05,9.910879629629628e-05,0.0001160729958143,0.0002455064237996,0.0001855425925925,0.0001109648148148,0.0003245157407407,0.00020850407569,0.0001156015654502,9.245833333333334e-05,5.8136574074074065e-05,0.0001411435185185,9.75322342526827e-05,0.0001215729109061,9.16712962962963e-05,6.390277777777778e-05,0.0001401759259259,0.0001041473687485,8.072772512368315e-05,5.401851851851852e-05,2.9810185185185184e-05,9.188657407407408e-05,9.642316560483094e-05,0.0001617100685015,0.0001414212962962,0.0001257152777777,0.0001696111111111,7.019887197398161e-05,0.0001053401267752,6.782407407407407e-05,3.218055555555556e-05,0.0001320763888888,0.0001272388447514
8d46f2f2b4385ddb9822fa37d9b3bd71,1,1,5.58e-05,5.4e-05,3.175e-05,8.9e-05,3.6184097182172294e-05,0.00050775,0.0004185,0.00025025,0.000676,0.0003619321989912,0.000129125,0.000124,8.7e-05,0.00013575,0.0001219009404627,0.0001154615384615,7e-05,5.5e-05,0.000144,0.0001175355374518,9.01818181818182e-05,4.1e-05,2.35e-05,0.0001155,0.0001246625991882,3.625e-05,4.0999999999999994e-05,2.8249999999999995e-05,4.9e-05,2.0548722588034516e-05,0.0001010666666666,0.000118,6.35e-05,0.0001385,4.721299256207624e-05,4.2444444444444445e-05,4.7e-05,1e-05,7.1e-05,4.2166666666666664e-05,0.0001333636363636,0.000131,0.0001225,0.000146,1.8954011328859795e-05,4.922222222222223e-05,2.7e-05,5e-06,6.9e-05,5.696221944802049e-05
8d46f2f2b4385ddb9822fa37d9b3bd71,1,2,6.811111111111111e-05,2.5e-05,-4.5e-06,8.25e-05,0.0001525711267506,0.0002172222222222,0.000149,0.000123,0.000166,0.0001949998575498,0.0001298333333333,0.000134,0.00012575,0.0001574999999999,5.0500145602585674e-05,5.3333333333333326e-05,3.25e-05,-1.05e-05,0.000104,9.129439559286575e-05,8.142857142857145e-05,4.1e-05,2.6e-05,7.500000000000001e-05,0.0001003840245305,0.0001029411764705,4.9e-05,8e-06,6.4e-05,0.0001646255108527,0.0002128333333333,0.000132,0.0001022499999999,0.0001639999999999,0.0002419143787927,5.1846153846153845e-05,4.2e-05,1e-05,8.8e-05,5.852612828735293e-05,0.0001186875,0.000118,0.00010575,0.00012375,1.836198518679285e-05,3.2999999999999996e-05,3e-05,2.3e-05,4.3e-05,1.2247448713915892e-05
8d46f2f2b4385ddb9822fa37d9b3bd71,2,1,5e-05,4.1e-05,3.4e-05,6.9e-05,4.791137651956995e-05,0.0003202,0.000129,0.000114,0.000655,0.0003403082426271,0.0001117272727272,0.000123,0.000115,0.000129,3.5250789804175765e-05,5.225e-05,5.9e-05,2.125e-05,9e-05,6.367822757164859e-05,3.233333333333333e-05,5.3e-05,-6.7500000000000014e-06,6.1000000000000005e-05,4.531077870293852e-05,0.0001606363636363,6.1e-05,4.4e-05,0.000187,0.0002096565156284,0.0001503333333333,0.000138,0.000115,0.000154,9.802933234496704e-05,0.0001346428571428,8.7e-05,7.35e-05,0.000103,0.000191980610857,0.000119375,0.0001165,0.00011,0.000123,1.818113229225758e-05,2.4875e-05,1.9e-05,1.275e-05,3.4250000000000006e-05,4.068147173907482e-05
8d46f2f2b4385ddb9822fa37d9b3bd71,2,2,3.373684210526316e-05,2.6e-05,-4.5e-06,7.25e-05,5.099764929796401e-05,0.000393,0.000393,0.0002585,0.0005275,0.0003804234482783,0.00014375,0.0001215,0.0001145,0.0001329999999999,0.0001327561845845,0.0001271428571428,7.3e-05,6.2e-05,0.0001284999999999,0.0001316477985275,-8.2e-06,0.0,-3.2e-05,0.0,4.688496560732449e-05,5.027272727272727e-05,4.6e-05,1.2e-05,5.4999999999999995e-05,5.757098385313718e-05,0.000101909090909,9.9e-05,5.85e-05,0.000159,6.328578757581285e-05,9.566666666666666e-05,7.3e-05,4.3e-05,0.00011175,0.0001043389000354,0.0001146428571428,0.0001205,0.00010775,0.000127,1.9057028353610896e-05,2.509090909090909e-05,4e-06,-6e-06,5.3e-05,5.019851500882182e-05
8d46f2f2b4385ddb9822fa37d9b3bd71,3,1,3.19e-05,2.25e-05,2e-06,4.125e-05,5.389382566161402e-05,0.0002366,0.0001715,0.000129,0.00021825,0.0002342131982238,0.000165,0.000136,0.00012375,0.0001415,0.0001728200486944,0.0001512,9.7e-05,1.7e-05,0.000152,0.0002071670823272,7.266666666666667e-05,4.8e-05,-1.525e-05,0.0001405,0.0001068488028321,5.670000000000001e-05,2.45e-05,7.25e-06,5.275e-05,9.921922976699405e-05,0.0001102727272727,0.000119,7.65e-05,0.0001465,4.469248462345971e-05,4.825e-05,5.1500000000000005e-05,1.4e-05,8.750000000000001e-05,4.1129783501850474e-05,0.0001105555555555,0.000103,0.000101,0.000111,1.76147034541538e-05,0.000108,2.8e-05,2.15e-05,8.599999999999999e-05,0.0001838613608129
8d46f2f2b4385ddb9822fa37d9b3bd71,3,2,7.835714285714285e-05,4.25e-05,3.2e-05,6.175e-05,0.0001382654120733,0.0004313333333333,0.000472,0.0003065,0.0005765,0.000272287225799,0.000114909090909,0.000124,0.0001154999999999,0.0001329999999999,4.0188193652998506e-05,0.00014,9.9e-05,6e-05,0.0001605,0.0001491565173455,0.0001632,5.8e-05,2.8e-05,0.000111,0.0002533193636499,2.0222222222222225e-05,1.5e-05,0.0,2.9e-05,2.4575281167149328e-05,8.963636363636365e-05,9.7e-05,7.45e-05,0.000111,4.354600493104442e-05,3.518181818181818e-05,3.9e-05,2.5e-05,4.85e-05,2.6869381019361732e-05,0.0001198888888888,0.000129,9e-05,0.000135,2.7269233782985378e-05,0.0001208888888888,7e-06,2e-06,3.3e-05,0.0003198763215855
9e63a1c1f3ccd5fc9bd3bc6bc58b261f,1,1,8.384615384615386e-06,7e-06,-2.2e-05,1.975e-05,4.27953987461988e-05,0.0002041999999999,0.000103,6.9e-05,0.000252,0.0002059959546528,2.8833333333333337e-05,-1.5e-05,-4.7e-05,7.75e-06,0.0001893245859643,7.06923076923077e-05,1.9e-05,-1.8e-05,5.6e-05,0.0001853174684226,0.000281375,0.0001315,3.2250000000000005e-05,0.000369,0.0003561261714617,5.739130434782609e-06,-1.8e-05,-3.7000000000000005e-05,1.3e-05,9.812478946882076e-05,5.89e-05,5e-06,-2.6e-05,1.325e-05,0.0001809041796704,6.142857142857142e-05,9e-06,-2e-05,3.85e-05,0.0001804252912268,0.0001602222222222,7.5e-05,6.3e-05,0.000122,0.000244885574186,1.6666666666666648e-06,-1.9e-05,-4.4e-05,4.8e-05,5.290793891279455e-05
9e63a1c1f3ccd5fc9bd3bc6bc58b261f,1,2,-6.923076923076923e-06,-3e-06,-4.05e-05,1.5e-05,4.8715437452144946e-05,0.0002430869565217,0.000138,7.950000000000001e-05,0.000309,0.0002483000225247,2.06551724137931e-05,-3e-05,-5.6e-05,5e-05,0.0001418458106189,8.3125e-06,1.5e-06,-7.499999999999999e-06,1.6e-05,6.577306312871049e-05,0.0001685625,0.000113,5.925e-05,0.0002195,0.0001851042836709,-2.4e-05,-3.95e-05,-6.625e-05,-1.025e-05,7.07712613182175e-05,1.342857142857143e-05,-1e-06,-8e-06,1e-05,4.92167218969906e-05,-1.78e-05,-8e-06,-3.4750000000000004e-05,7.5e-07,4.066885240027748e-05,5.790909090909091e-05,6.4e-05,3.75e-05,7.500000000000001e-05,3.184793414165052e-05,-1.7777777777777777e-05,-2.8e-05,-5.3e-05,1.9e-05,4.969350505291858e-05
9e63a1c1f3ccd5fc9bd3bc6bc58b261f,2,1,0.0001018461538461,1.35e-05,-7.5e-07,6.974999999999999e-05,0.000200024137005,0.0002753125,0.0001495,5.9e-05,0.00050875,0.0002943967207131,7.439999999999999e-05,1e-06,-1.475e-05,5.7e-05,0.0001714966318527,2.262499999999999e-05,3.5e-06,-4.05e-05,3.325e-05,0.0001097021128849,0.000112,4.1e-05,6.75e-06,0.00015525,0.0001530359434904,3.937499999999999e-06,-1.85e-05,-4.85e-05,1.85e-05,9.374822220536592e-05,8.858333333333332e-05,5e-06,-5e-06,0.00010725,0.0002307452189333,3.6500000000000006e-05,-5.1e-05,-6.75e-05,0.00011175,0.0001698385788245,0.0001601666666666,0.000102,7.15e-05,0.00013875,0.0001972427361645,0.0001520769230769,6e-06,-2.5e-05,0.000101,0.0002956654814534
9e63a1c1f3ccd5fc9bd3bc6bc58b261f,2,2,-1.5272727272727273e-05,-8.5e-06,-3.4e-05,-2.25e-06,3.1405461790953345e-05,0.00020155,0.0001325,3.4e-05,0.00026725,0.0002244826742816,7.626923076923076e-05,1.2e-05,-1.875e-05,5.9999999999999995e-05,0.0002076293924649,8.875e-06,4.5e-06,-4.25e-06,2.0750000000000003e-05,3.2046562106677574e-05,0.0001713076923076,7.4e-05,9e-06,0.000243,0.0002316172793695,1.795238095238095e-05,-1.1e-05,-5.2e-05,3.3e-05,0.0001634590089871,2.266666666666667e-05,-2e-06,-2e-06,3.5000000000000004e-05,4.2723919920032305e-05,8.000000000000005e-07,-2.1e-05,-4.7e-05,-6e-06,7.403512679802743e-05,0.0001655714285714,0.0001,8.2e-05,0.0001819999999999,0.0001480257377877,-6.428571428571426e-06,-4e-06,-5.8e-05,8e-06,6.806824306742251e-05
9e63a1c1f3ccd5fc9bd3bc6bc58b261f,3,1,2.5185185185185187e-05,-2e-06,-1.95e-05,1.3e-05,0.0001145969650011,0.0001585238095238,9.1e-05,5.6e-05,0.000205,0.0001797686343741,1.6599999999999997e-05,-3e-06,-3.4e-05,1.5e-05,0.0001087811258138,0.0001192222222222,0.000149,1.3e-05,0.000208,0.0001098803642351,0.0002479375,0.0001995,5.85e-05,0.0002602499999999,0.0002552328267157,6.790476190476192e-05,-2e-06,-4.5e-05,6.7e-05,0.0002378177673686,0.0002068181818181,0.00011,5.5e-06,0.0002405,0.0002791611785982,6.65e-05,-7.499999999999999e-06,-1.7500000000000002e-05,0.0001645,0.0001258137512357,0.000157909090909,0.000118,7e-05,0.0001565,0.0001568110037882,0.0002958,0.0002335,2.25e-05,0.0004179999999999,0.0003255316335541
9e63a1c1f3ccd5fc9bd3bc6bc58b261f,3,2,5.455172413793102e-05,6e-06,-1.2e-05,7.1e-05,0.0001563166626267,0.0001557058823529,6.9e-05,1.7e-05,0.000119,0.0002029053858039,-1.2307692307692308e-05,-9e-06,-2.625e-05,-2e-06,4.6914193358316824e-05,2.391666666666667e-05,1.7e-05,-5e-06,4.95e-05,6.823150209974774e-05,0.0002464166666666,8.75e-05,9.75e-06,0.00031075,0.000358290501316,-2.6047619047619047e-05,-6.1e-05,-7.1e-05,-1.3e-05,0.0001493932649721,5.533333333333332e-05,3.1e-05,2.0000000000000003e-06,0.00012675,9.642544615746752e-05,3.428571428571427e-06,-2e-06,-2.4e-05,0.0,5.358748965588002e-05,0.000157,9.7e-05,7.95e-05,0.0001554999999999,0.0001629697605604,4.25e-05,-2.3999999999999997e-05,-4.875e-05,8.6e-05,0.0001916022666134
acc53f18cc2c6d28c1f83a71798f2ceb,1,1,0.0001681739130434,0.000109,9.6e-05,0.0001815,0.0001805709762679,0.0004741,0.000364,0.000293,0.000612,0.0002435060802343,0.0001563571428571,0.000132,0.0001215,0.0001397499999999,0.0001008308615323,0.000107,0.000108,9.15e-05,0.0001145,2.8786570943178815e-05,0.0004734285714285,0.00021,0.000141,0.0008605,0.000402928801462,0.0002298333333333,0.000186,9.725e-05,0.00032125,0.0001798948767104,0.0004283333333333,0.000379,0.00021925,0.00066025,0.0002603448994443,0.0002016249999999,0.00013,7.975e-05,0.00016475,0.0002581256269449,0.0003365,0.0002425,0.0002,0.00030975,0.0002443528186864,0.000177625,0.0001735,0.00014925,0.00020025,3.727096725334613e-05
acc53f18cc2c6d28c1f83a71798f2ceb,1,2,0.0001873999999999,0.0001599999999999,9.475e-05,0.0002205,0.0001249022354525,0.0004314999999999,0.0004179999999999,0.0003599999999999,0.0004895,0.0001593685456209,0.0001926,0.000134,0.00012175,0.00015675,0.0001858142441615,0.0001961111111111,0.000109,7.4e-05,0.000139,0.0002536870337859,0.000319,0.000211,0.000185,0.00031,0.0002607063482157,0.0001686,0.00014,0.000138,0.000171,6.108436788573654e-05,0.0001858888888888,0.000188,0.000156,0.000209,4.5870590917396205e-05,0.0002316666666666,0.0001455,0.0001155,0.00031225,0.0001663464803208,0.00026,0.0002365,0.00023,0.0002665,5.37090929607517e-05,0.0004018,0.000205,0.00014675,0.000729,0.0003652624018732
acc53f18cc2c6d28c1f83a71798f2ceb,2,1,0.0001963846153846,0.000129,9.7e-05,0.000176,0.0002447858038032,0.0004454285714285,0.000357,0.000256,0.000543,0.0002997570444781,0.0001765,0.000126,0.00011975,0.000144,0.0001352521454807,8.416666666666668e-05,8.6e-05,7.025e-05,0.0001055,2.471773991825844e-05,0.0003350999999999,0.0002179999999999,0.000157,0.0004305,0.0002706734194559,0.0002513333333333,0.000227,0.0001864999999999,0.000304,0.0001193747600346,0.00029675,0.0001705,0.00015975,0.0003,0.0002594889207654,0.000114,0.0001095,9.825e-05,0.000134,2.5828494170414025e-05,0.00024825,0.0002445,0.0002385,0.00025425,1.374469594667945e-05,0.000361,0.0002845,0.000168,0.00037025,0.0002726634066634
acc53f18cc2c6d28c1f83a71798f2ceb,2,2,0.0001252,0.0001135,9.85e-05,0.00013475,5.5118628048008744e-05,0.0006075999999999,0.000693,0.000541,0.000743,0.0001985139793566,0.00019275,0.0001365,0.0001235,0.0001542499999999,0.0001609540750826,0.0001722,0.000111,0.000101,0.000158,0.0001299065048409,0.0004912222222222,0.00052,0.000158,0.00079,0.0003165781016502,0.0004276666666666,0.000251,0.0001805,0.0005865,0.0004338713326936,0.000178,0.000168,0.000166,0.000212,3.6551333764994134e-05,0.000135,0.000134,0.00011025,0.000158,4.092540639857947e-05,0.0004319999999999,0.000354,0.000278,0.000547,0.0002773517622082,0.0002321538461538,0.000214,0.000191,0.00026,7.581649573569743e-05
acc53f18cc2c6d28c1f83a71798f2ceb,3,1,0.0002002272727272,0.00012,8.875e-05,0.000186,0.0002076595042298,0.0004001666666666,0.000329,0.00026775,0.000403,0.000219555384053,0.0001381428571428,0.00014,0.0001355,0.000148,1.9038807485664393e-05,0.000234,0.000107,9.9e-05,0.000206,0.0002488553796886,0.000451875,0.000391,0.00017125,0.00066025,0.000330441884884,0.0002594,0.000217,0.000182,0.000217,0.0001662236445274,0.0002905,0.0002545,0.0001525,0.0003925,0.0002017167981767,0.0001085,9.1e-05,8.925e-05,0.00010725,6.381265983764942e-05,0.0002225,0.000225,0.00020725,0.00024025,2.1268129521265692e-05,0.0002430833333333,0.000241,0.00019375,0.00024875,0.0001013010439983
acc53f18cc2c6d28c1f83a71798f2ceb,3,2,0.0001653888888888,0.0001405,8.475e-05,0.00019075,0.000128661497915,0.0002994999999999,0.000273,0.000211,0.0003615,0.0001654196683186,0.0001215,0.0001255,0.00011025,0.00013925,2.448906461493141e-05,0.0001088571428571,8.9e-05,8.549999999999999e-05,0.000118,3.7342685903349135e-05,0.0003951666666666,0.0001935,0.000163,0.00058175,0.0003525413794754,0.00035325,0.0002895,0.000185,0.00045775,0.0002488203836773,0.0002418571428571,0.000178,0.000144,0.00025,0.0001750413556576,0.0002431666666666,0.0001615,0.0001274999999999,0.00022425,0.0002398661874437,0.000833,0.000833,0.000833,0.000833,0.0,0.000334,0.000223,0.000184,0.0003354999999999,0.0002607163209313
b44b02731b8c4f09aba75188a01fd0e4,1,1,0.000106,5.4999999999999995e-05,1.975e-05,0.000137,0.0001597273412081,0.0003582857142857,0.000296,0.000128,0.0005465,0.0002746717521489,0.0001195454545454,0.000114,0.0001085,0.00013,2.639455866789076e-05,5.98e-05,4.6e-05,1.6e-05,7.4e-05,6.366474691695554e-05,0.0003518333333333,0.0003135,0.000189,0.00048575,0.0002332758154215,0.000142,0.0001455,0.000106,0.00017975,5.649188732316644e-05,0.0001034,0.000102,8.5e-05,0.000113,2.094012628636439e-05,7.45e-05,7e-05,3.4750000000000004e-05,8.325e-05,6.308239761525309e-05,0.000174375,0.0001695,0.00015825,0.00018075,2.6169434187889618e-05,0.0001918,8.2e-05,7.1e-05,0.000364,0.0001721618424622
b44b02731b8c4f09aba75188a01fd0e4,1,2,0.0001363529411764,8.4e-05,8.2e-05,0.000106,0.0001775876337109,0.0001885,0.000119,8.450000000000001e-05,0.00015725,0.0001946111507596,0.0001210999999999,0.0001255,0.00011575,0.00013,1.1957796155182143e-05,8.18e-05,8.6e-05,8.3e-05,0.000111,3.990864567985238e-05,0.0004485,0.0004095,0.00028,0.00063375,0.0002555146067952,0.000128375,0.000153,0.000106,0.0001655,6.874162286624977e-05,9.964285714285716e-05,8.25e-05,5.075e-05,0.000106,9.020455995881049e-05,8.445454545454545e-05,6.5e-05,4.65e-05,9.65e-05,5.48458998218894e-05,0.0002034285714285,0.000162,0.0001525,0.0001935,0.000101286486665,0.000245125,0.0002305,6.275000000000001e-05,0.0003195,0.000257787530176
b44b02731b8c4f09aba75188a01fd0e4,2,1,0.0001611764705882,3.1e-05,1.1e-05,0.000161,0.0002672323977585,0.0001708333333333,8.300000000000001e-05,7.05e-05,0.00012025,0.0002168846851823,0.0001145454545454,0.000125,0.0001085,0.0001395,4.0465698156249914e-05,2.3000000000000003e-05,2.35e-05,-5.25e-06,5.175e-05,4.03732584763727e-05,0.0002814444444444,0.000208,0.000137,0.000302,0.0002633040595543,0.0001721249999999,0.0002115,4.7e-05,0.00024325,0.0001273403061541,0.0001086666666666,9.75e-05,8.925e-05,0.00010625,5.134081015993795e-05,8.144444444444445e-05,8.1e-05,7e-05,0.000113,5.303798429218231e-05,0.0001823333333333,0.0001755,0.00015925,0.0002089999999999,3.2604703137226484e-05,3.1e-05,1.7e-05,1.275e-05,4.3e-05,4.671188285650665e-05
