user_id,platform_id,session_id,video_id,IL_Key.spacet_mean,IL_Key.spacet_median,IL_Key.spacet_q1,IL_Key.spacet_q3,IL_Key.spacet_std,IL_Key.spacea_mean,IL_Key.spacea_median,IL_Key.spacea_q1,IL_Key.spacea_q3,IL_Key.spacea_std,IL_sKey.space_mean,IL_sKey.space_median,IL_sKey.space_q1,IL_sKey.space_q3,IL_sKey.space_std,IL_he_mean,IL_he_median,IL_he_q1,IL_he_q3,IL_he_std,IL_dKey.space_mean,IL_dKey.space_median,IL_dKey.space_q1,IL_dKey.space_q3,IL_dKey.space_std,IL_tKey.space_mean,IL_tKey.space_median,IL_tKey.space_q1,IL_tKey.space_q3,IL_tKey.space_std,IL_Key.spaces_mean,IL_Key.spaces_median,IL_Key.spaces_q1,IL_Key.spaces_q3,IL_Key.spaces_std,IL_er_mean,IL_er_median,IL_er_q1,IL_er_q3,IL_er_std,IL_nKey.space_mean,IL_nKey.space_median,IL_nKey.space_q1,IL_nKey.space_q3,IL_nKey.space_std,IL_en_mean,IL_en_median,IL_en_q1,IL_en_q3,IL_en_std
0b3f2442320cf16d3e7e5ddd1a56820d,3,2,1,0.0003186666666666,2.9e-05,1.5e-05,0.0004774999999999,0.0005261523860378,0.0003324038461538,0.0003330769230769,0.0002663461538461,0.000399173076923,0.0001796179999556,1.7761904761904772e-05,2.1428571428571566e-07,-4.642857142857143e-05,7.4e-05,0.0001135961501755,2.5e-06,2.5e-06,1.25e-06,3.750000000000001e-06,3.5355339059327378e-06,4e-06,4e-06,2e-06,6e-06,5.65685424949238e-06,0.000433,0.000433,0.000433,0.000433,0.0,0.000715,0.000715,0.000608,0.000822,0.0003026417023478,-1e-06,-1e-06,-1e-06,-1e-06,0.0,0.0002674,0.0002674,0.0002674,0.0002674,0.0,0.0,0.0,0.0,0.0,0.0
0b3f2442320cf16d3e7e5ddd1a56820d,3,2,2,0.0001686666666666,4e-06,2e-06,0.0002529999999999,0.0002886820627149,0.0003324038461538,0.0003330769230769,0.0002663461538461,0.000399173076923,0.0001796179999556,1.7761904761904772e-05,2.1428571428571566e-07,-4.642857142857143e-05,7.4e-05,0.0001135961501755,0.000443,0.000443,0.000443,0.000443,0.0,9e-06,9e-06,9e-06,9e-06,0.0,5.503846153846154e-05,5.503846153846154e-05,4.667307692307692e-05,6.340384615384614e-05,2.366088075508832e-05,0.0001666666666666,1.7e-05,1.05e-05,0.0002479999999999,0.000270566689253,-1e-06,-1e-06,-1e-06,-1e-06,0.0,0.000408,0.000408,0.000408,0.000408,0.0,5.5703703703703705e-05,5.511111111111111e-05,5.511111111111111e-05,5.6e-05,1.0264004785593349e-06
0b3f2442320cf16d3e7e5ddd1a56820d,3,2,3,0.0004395,0.0004395,0.00042675,0.00045225,3.606244584051396e-05,0.0003324038461538,0.0003330769230769,0.0002663461538461,0.000399173076923,0.0001796179999556,1.7761904761904772e-05,2.1428571428571566e-07,-4.642857142857143e-05,7.4e-05,0.0001135961501755,0.0,0.0,0.0,0.0,0.0,1.5e-06,1.5e-06,7.5e-07,2.25e-06,2.121320343559643e-06,0.0,0.0,0.0,0.0,0.0,0.000357,0.00033475,0.0002983333333333,0.0004045416666666,0.0001356083007487,4.195454545454545e-05,4.195454545454545e-05,3.056818181818182e-05,5.334090909090909e-05,3.2205499761314574e-05,0.0002674,0.0002674,0.0002674,0.0002674,0.0,0.000461,0.000461,0.000461,0.000461,0.0
16514eb8cfe1c4ded68833ee08f498c2,1,1,1,0.0002732222222222,0.000207,0.000113,0.000407,0.0002250632010001,0.00029525,0.0001535,0.00011825,0.0003304999999999,0.0003122865937991,1.6e-05,1.6e-05,8.5e-06,2.35e-05,2.1213203435596424e-05,0.0002,9.6e-05,7.575e-05,0.000108,0.0002933332575757,-6.000000000000001e-06,0.0,-9.75e-06,1.8e-05,3.560337062695048e-05,-2.85e-05,-3.1e-05,-7.05e-05,1.1e-05,6.257528798708534e-05,0.000486,0.000486,0.000277,0.000695,0.0005911412690719,1e-06,1e-06,1e-06,1e-06,0.0,0.000113,0.000113,0.000113,0.000113,0.0,-3.233333333333333e-05,-2e-05,-4.85e-05,-1e-05,3.995414037785488e-05
16514eb8cfe1c4ded68833ee08f498c2,1,1,2,0.0001501428571428,0.000109,0.000104,0.000198,9.094765632206356e-05,0.0004082222222222,0.000156,0.000129,0.000652,0.0003544251605691,5.1666666666666664e-05,5.2e-05,3.7e-05,6.65e-05,2.9501412395567325e-05,6.649999999999999e-05,7.3e-05,5.925e-05,8.025e-05,2.523602866651452e-05,-2.799999999999999e-06,1e-06,-2.2e-05,2.4e-05,3.8310572953167906e-05,5.3500000000000006e-05,5.3500000000000006e-05,2.325e-05,8.375e-05,8.555992052357226e-05,0.0005745,0.0005745,0.00036725,0.00078175,0.0005861915216036,2.260897435897435e-05,2.592307692307692e-05,2.0153846153846153e-05,2.671153846153846e-05,7.98767740323948e-06,0.0001075,0.0001075,0.00010575,0.00010925,4.949747468305838e-06,-1.3166666666666669e-05,-2.8333333333333335e-05,-3.9208333333333335e-05,5.2916666666666646e-06,4.943597294147036e-05
16514eb8cfe1c4ded68833ee08f498c2,1,1,3,0.0002493333333333,0.0002115,0.00010275,0.0002497499999999,0.0002218365764851,0.0001595,0.0001595,0.00013175,0.00018725,7.848885271170677e-05,1.7452380952380953e-05,1.9571428571428572e-05,1.0589285714285714e-05,2.5446428571428573e-05,1.7952326626914572e-05,7.633333333333334e-05,5.8e-05,4.025e-05,7.425e-05,6.218252702059209e-05,2.65e-05,2.65e-05,1.325e-05,3.975e-05,3.747665940288702e-05,-4.5e-06,-4.5e-06,-1.075e-05,1.7500000000000002e-06,1.767766952966369e-05,0.000682,0.000682,0.000682,0.000682,0.0,-4.333333333333333e-05,0.0,-6.5e-05,0.0,7.505553499465134e-05,8.166666666666667e-05,8.2e-05,6.4e-05,9.95e-05,3.5501173689518115e-05,-1.1e-05,-1.1e-05,-1.65e-05,-5.5e-06,1.5556349186104044e-05
16514eb8cfe1c4ded68833ee08f498c2,1,2,1,0.000437875,0.0003949999999999,4.1e-05,0.000821,0.000412429193057,0.000603,0.000697,0.0004945,0.0008055,0.0003366462039985,3.2e-05,3.2e-05,3.2e-05,3.2e-05,0.0,0.0001493333333333,8.75e-05,5.25e-05,0.00011275,0.0001842831155224,3.359999999999999e-05,3.2e-05,0.0,6.4e-05,6.891153749554569e-05,0.0001047999999999,7.3e-05,3.8e-05,8e-05,0.0001449265331124,0.0002542,0.000231,0.00016,0.000352,0.0001139482338608,0.0,0.0,0.0,0.0,0.0,0.000164,0.000164,0.000164,0.000164,0.0,-3.9666666666666664e-05,-4.1e-05,-5.9e-05,-2.1e-05,3.8017539811688675e-05
16514eb8cfe1c4ded68833ee08f498c2,1,2,2,0.0001109999999999,0.000112,5.6e-05,0.000129,9.63132908792966e-05,0.000443,0.0004465,0.00013275,0.0007355,0.0003523129290843,1.55e-05,1.55e-05,7.75e-06,2.3250000000000003e-05,2.1920310216782973e-05,9.725e-05,9.2e-05,6.2e-05,0.00011275,3.903020808114073e-05,6.5999999999999995e-06,0.0,0.0,1e-06,2.956010825419961e-05,1.25e-05,1.25e-05,6.25e-06,1.875e-05,1.767766952966369e-05,0.00034,0.00034,0.0002179999999999,0.000462,0.000345068109219,2.260897435897435e-05,2.592307692307692e-05,2.0153846153846153e-05,2.671153846153846e-05,7.98767740323948e-06,0.0001,0.0001,9.4e-05,0.000106,1.6970562748477143e-05,-1.3166666666666669e-05,-2.8333333333333335e-05,-3.9208333333333335e-05,5.2916666666666646e-06,4.943597294147036e-05
16514eb8cfe1c4ded68833ee08f498c2,1,2,3,0.0002816363636363,0.000177,5.7e-05,0.0003215,0.0003349717220086,0.0004675,0.0004675,0.00037425,0.0005607499999999,0.0002637508293825,1.7452380952380953e-05,1.9571428571428572e-05,1.0589285714285714e-05,2.5446428571428573e-05,1.7952326626914572e-05,7.425e-05,6.8e-05,5.5e-05,8.25e-05,2.716484072157559e-05,0.0,0.0,0.0,0.0,0.0,5e-07,5e-07,2.5e-07,7.5e-07,7.071067811865475e-07,0.000128,0.000128,0.000128,0.000128,0.0,2.5e-05,2.5e-05,2.1e-05,2.9e-05,1.1313708498984765e-05,0.0001165999999999,0.000112,0.000104,0.000127,1.912589867169645e-05,-3e-05,-3e-05,-3e-05,-3e-05,0.0
16514eb8cfe1c4ded68833ee08f498c2,2,1,1,0.0001056666666666,9.6e-05,7.2e-05,0.000129,5.4801916024898254e-05,0.0001765,0.000172,0.0001315,0.000214,6.972445768881962e-05,3.4e-05,3.4e-05,2.4e-05,4.4e-05,2.82842712474619e-05,5.9e-05,6.35e-05,4.475e-05,7.1e-05,1.6186414056238647e-05,5.8e-06,0.0,0.0,0.0,2.298260211551338e-05,-2.5999999999999997e-06,0.0,-8e-06,1e-06,2.56963032360688e-05,0.0003753333333333,0.000415,0.0003425,0.000428,9.214300479870043e-05,-1.7e-05,-1.7e-05,-1.7e-05,-1.7e-05,0.0,0.000726,0.000726,0.000726,0.000726,0.0,-1.6666666666666664e-05,-8e-06,-2.5e-05,-4e-06,2.230097157823697e-05
16514eb8cfe1c4ded68833ee08f498c2,2,1,2,0.0001012857142857,0.000104,6.25e-05,0.0001335,4.8468939489513235e-05,0.0002684285714285,0.000131,0.0001065,0.0003565,0.0002620832292376,2.1e-05,3e-05,1.5e-05,3.15e-05,1.824828759089466e-05,8.155555555555557e-05,7.5e-05,7.4e-05,9.6e-05,2.182378926258632e-05,2.1200000000000004e-05,0.0,-1.4e-05,1e-06,6.82693196099097e-05,4.3e-05,4.3e-05,1.35e-05,7.25e-05,8.34386001800126e-05,0.000312,0.00026,0.000148,0.000424,0.0002450142852978,2.260897435897435e-05,2.592307692307692e-05,2.0153846153846153e-05,2.671153846153846e-05,7.98767740323948e-06,0.0001059999999999,0.000104,0.000103,0.000108,5.2915026221291815e-06,-1.3166666666666669e-05,-2.8333333333333335e-05,-3.9208333333333335e-05,5.2916666666666646e-06,4.943597294147036e-05
16514eb8cfe1c4ded68833ee08f498c2,2,1,3,8.375e-05,6.1000000000000005e-05,4.9e-05,0.00010275,5.570265446355061e-05,0.000224,0.000168,0.000148,0.000272,0.0001331465358167,1.7452380952380953e-05,1.9571428571428572e-05,1.0589285714285714e-05,2.5446428571428573e-05,1.7952326626914572e-05,7.599999999999999e-05,8.1e-05,7.35e-05,9.1e-05,2.387467277262665e-05,1.6499999999999998e-05,1.6499999999999998e-05,8.750000000000001e-06,2.425e-05,2.1920310216782973e-05,-4.5e-06,-4.5e-06,-6.75e-06,-2.25e-06,6.363961030678928e-06,0.000352,0.000352,0.000352,0.000352,0.0,5e-07,5e-07,2.5e-07,7.5e-07,7.071067811865475e-07,0.0001,0.0001,9.8e-05,0.000102,5.656854249492374e-06,-2.7999999999999996e-05,-2.7999999999999996e-05,-3.15e-05,-2.45e-05,9.899494936611665e-06
16514eb8cfe1c4ded68833ee08f498c2,2,2,1,0.0001805,0.000126,7.125e-05,0.0001677499999999,0.0002517348894083,0.000138,0.000103,7.95e-05,0.000179,0.0001040144220769,2.2666666666666668e-05,2.3e-05,2.2e-05,2.35e-05,1.5275252316519476e-06,7.475e-05,7.75e-05,6.175000000000001e-05,8.999999999999999e-05,2.0672618190668128e-05,5e-06,0.0,0.0,2.7749999999999997e-05,4.491770252361534e-05,0.0001341999999999,1e-06,0.0,3.1e-05,0.0003204507762512,0.000628,0.000629,0.00037125,0.00088575,0.0003021158718108,0.0,0.0,0.0,0.0,0.0,0.0003525,0.0003525,0.00023625,0.00046875,0.0003288046532517,-2.7e-05,-4e-05,-5.1500000000000005e-05,-9.000000000000002e-06,4.3965895873961214e-05
16514eb8cfe1c4ded68833ee08f498c2,2,2,2,0.0002232222222222,0.000151,9.7e-05,0.00024,0.0002096400354046,0.0002975999999999,0.000127,7.2e-05,0.00053,0.0002959346211581,3.05e-05,3.2500000000000004e-05,1.8e-05,4.5e-05,2.4392621835300936e-05,6.500000000000001e-05,6.1e-05,5.6e-05,7.1e-05,1.4815532390029051e-05,0.00016,8e-06,-1.2e-05,3.4e-05,0.0003888032921671,-4.2e-05,-4.2e-05,-4.2e-05,-4.2e-05,0.0,0.0004103333333333,0.000207,0.0002035,0.0005155,0.0003582629388219,2.260897435897435e-05,2.592307692307692e-05,2.0153846153846153e-05,2.671153846153846e-05,7.98767740323948e-06,0.0001149999999999,0.00012,0.000108,0.0001245,1.7058722109231976e-05,-1.3166666666666669e-05,-2.8333333333333335e-05,-3.9208333333333335e-05,5.2916666666666646e-06,4.943597294147036e-05
16514eb8cfe1c4ded68833ee08f498c2,2,2,3,0.00029325,0.0001345,9.95e-05,0.000296,0.0003441070223885,0.0004075,0.0004075,0.00024675,0.00056825,0.0004546696603029,0.0,0.0,0.0,0.0,0.0,7.585714285714285e-05,7.3e-05,6.75e-05,8e-05,1.5657038581508867e-05,0.0,0.0,0.0,0.0,0.0,8.866666666666668e-05,0.0,-1.55e-05,0.0001485,0.0001810865354832,0.0004075,0.0004075,0.00029925,0.0005157499999999,0.0003061772362537,2.5e-07,0.0,0.0,2.5e-07,5e-07,0.0001044999999999,0.0001044999999999,0.00010075,0.00010825,1.0606601717798212e-05,-5.85e-05,-5.85e-05,-6.075e-05,-5.625e-05,6.363961030678929e-06
16514eb8cfe1c4ded68833ee08f498c2,3,1,1,0.0002016666666666,0.000111,4.1e-05,0.00028,0.000227895809527,0.0001144,0.000103,6.2e-05,0.000166,9.242997349345072e-05,1.3e-05,1.3e-05,-5e-06,3.0999999999999995e-05,5.0911688245431425e-05,0.0001608571428571,0.000106,5.7e-05,0.000112,0.0002264534010721,3.0833333333333335e-05,1.2e-05,0.0,4.125e-05,5.779417502367057e-05,-2.15e-05,-1.95e-05,-4.1e-05,0.0,2.5039968051097828e-05,0.00042725,0.0004275,0.0002275,0.00062725,0.0003000770734328,1e-06,1e-06,1e-06,1e-06,0.0,8.9e-05,8.9e-05,8.9e-05,8.9e-05,0.0,0.0001886666666666,0.0,-3.3e-05,0.000316,0.0003853535173491
16514eb8cfe1c4ded68833ee08f498c2,3,1,2,0.0001221111111111,8.7e-05,6.3e-05,0.000184,8.625173106153355e-05,0.0003551666666666,0.0003085,0.00016325,0.000519,0.0002384184696424,2.333333333333335e-06,1.3e-05,-6.5e-06,1.65e-05,2.4785748593361735e-05,5.772727272727272e-05,6.4e-05,4.1e-05,8.35e-05,3.478244071105681e-05,3.46e-05,1e-06,0.0,5e-06,8.817199101755614e-05,2.45e-05,2.45e-05,1.225e-05,3.675e-05,3.4648232278140824e-05,0.0005455,0.0005455,0.00034325,0.0007477499999999,0.0005720493859799,0.000298,0.000298,0.000298,0.000298,0.0,9.25e-05,9.25e-05,9.075e-05,9.425e-05,4.949747468305838e-06,-1.3166666666666669e-05,-2.8333333333333335e-05,-3.9208333333333335e-05,5.2916666666666646e-06,4.943597294147036e-05
16514eb8cfe1c4ded68833ee08f498c2,3,1,3,0.000206,6.4e-05,6.3e-05,0.000213,0.0002563796013726,0.00055,0.00072,0.000432,0.000753,0.0003531515255524,1.7452380952380953e-05,1.9571428571428572e-05,1.0589285714285714e-05,2.5446428571428573e-05,1.7952326626914572e-05,6.633333333333334e-05,7.6e-05,7.075e-05,7.9e-05,3.3248558866012025e-05,0.0,0.0,0.0,0.0,0.0,-2.166666666666667e-05,-2.4e-05,-2.55e-05,-1.9e-05,6.8068592855540455e-06,0.0001135,0.0001135,0.00010725,0.00011975,1.7677669529663685e-05,1.15e-05,1.15e-05,5.75e-06,1.725e-05,1.6263455967290594e-05,0.0001077499999999,0.000108,0.0001015,0.00011425,9.499999999999995e-06,-2.75e-05,-2.75e-05,-3.325e-05,-2.175e-05,1.6263455967290594e-05
16514eb8cfe1c4ded68833ee08f498c2,3,2,1,0.0001285555555555,9.8e-05,6.5e-05,0.00014,8.464648709649904e-05,0.0003342,0.000137,6.2e-05,0.000708,0.0003699995945943,1.2e-05,1.2e-05,6e-06,1.8e-05,1.6970562748477143e-05,9.071428571428574e-05,9.5e-05,8.2e-05,0.0001005,2.447253076215784e-05,5.842857142857143e-05,0.0,-7.5e-06,4.05e-05,0.0001439778422105,3.96e-05,4e-05,3.2e-05,7e-05,4.0165905940237425e-05,0.00060425,0.0006839999999999,0.0004459999999999,0.00084225,0.0003696091403992,0.0,0.0,0.0,0.0,0.0,0.000103,0.000103,0.000103,0.000103,0.0,-3.6e-05,-3.6e-05,-3.75e-05,-3.45e-05,4.242640687119283e-06
16514eb8cfe1c4ded68833ee08f498c2,3,2,2,0.000178125,9.2e-05,7.05e-05,0.00024675,0.0001605138512047,0.000282125,0.0002475,0.000138,0.00045375,0.0001698187584287,-7.333333333333333e-06,0.0,-1.15e-05,5e-07,1.3576941236277534e-05,7.5375e-05,7.7e-05,5.625e-05,9.175e-05,2.26837733066739e-05,8.32e-05,0.0,0.0,0.0,0.0002144847313913,-2e-05,-2e-05,-2e-05,-2e-05,0.0,0.0003335,0.0003335,0.00024625,0.00042075,0.0002467802666341,2.260897435897435e-05,2.592307692307692e-05,2.0153846153846153e-05,2.671153846153846e-05,7.98767740323948e-06,9.6e-05,9.6e-05,9.6e-05,9.6e-05,0.0,-1.3166666666666669e-05,-2.8333333333333335e-05,-3.9208333333333335e-05,5.2916666666666646e-06,4.943597294147036e-05
16514eb8cfe1c4ded68833ee08f498c2,3,2,3,0.0001202,0.000144,8e-05,0.000154,6.34759797088631e-05,0.000272,0.000272,0.000192,0.000352,0.0002262741699796,1e-06,1e-06,1e-06,1e-06,0.0,7.3e-05,7.2e-05,6.7e-05,8.7e-05,1.5953056133543815e-05,-2.3e-05,-2.3e-05,-2.3e-05,-2.3e-05,0.0,2e-05,1e-06,5e-07,2.9999999999999997e-05,3.377869150810907e-05,0.000105,0.000105,0.000105,0.000105,0.0,1.7e-05,1.7e-05,1.7e-05,1.7e-05,0.0,0.0002815,0.0001419999999999,0.0001075,0.000316,0.0003047419673538,-4e-05,-4e-05,-4.4e-05,-3.6e-05,1.1313708498984765e-05
1770934ad1b91344c763822588694de5,1,1,1,0.0001628333333333,0.00014,5.925e-05,0.000193,0.0001491353970949,0.000201,0.000161,0.000138,0.000244,0.0001115168148756,6.56e-05,7.1e-05,3.2e-05,9.2e-05,4.1101094875927574e-05,8.36e-05,7.5e-05,6e-05,9.1e-05,4.2618071284374194e-05,0.00014475,7.75e-05,5.625e-05,0.000166,0.0001658681705451,0.0002013333333333,8.35e-05,6.7e-05,0.00026575,0.0002433135151746,9.35e-05,9.35e-05,9.125e-05,9.575e-05,6.363961030678929e-06,0.00014575,2.65e-05,2e-05,0.00015225,0.0002489569909308,0.000239,0.000239,0.0001989999999999,0.000279,0.0001131370849898,0.0003709999999999,0.0003709999999999,0.0002605,0.0004814999999999,0.0003125411972844
1770934ad1b91344c763822588694de5,1,1,2,0.0003996666666666,0.000165,0.000141,0.000541,0.0004486661713716,0.0001938333333333,0.000102,4.625e-05,0.000184,0.0002453458103711,0.0001303333333333,5.1e-05,4.15e-05,0.0001795,0.000154156846534,0.000101,0.000101,0.000101,0.000101,0.0,5.04e-05,4.4e-05,3.9e-05,6.4e-05,2.2300224214119462e-05,6.171428571428573e-05,4.2e-05,3.5499999999999996e-05,9.25e-05,4.706631593016491e-05,9.466666666666669e-05,9.3e-05,8.7e-05,0.0001015,1.4571661996262929e-05,8.847738095238096e-05,6.821428571428572e-05,6.067857142857143e-05,9.719642857142856e-05,4.95559606763865e-05,0.000117,0.000117,0.000117,0.000117,0.0,0.0002065,7.65e-05,3.0500000000000003e-05,0.0002525,0.0002988583834081
1770934ad1b91344c763822588694de5,1,1,3,3.2e-05,3.2e-05,3.2e-05,3.2e-05,0.0,3.733333333333333e-05,4.8e-05,3.15e-05,4.85e-05,1.934769581457527e-05,0.0002075,9.9e-05,3.25e-05,0.00036575,0.000232713342978,7.65e-05,7.65e-05,5.825e-05,9.475e-05,5.161879502661797e-05,2.6e-05,2.6e-05,2.6e-05,2.6e-05,0.0,0.0002001666666666,6.45e-05,5.625e-05,0.00038925,0.0002325935654025,8.9e-05,8.9e-05,8.9e-05,8.9e-05,0.0,7.025e-05,4.5e-05,3.65e-05,7.874999999999999e-05,6.606751597166846e-05,0.000347,0.000426,0.000237,0.0004965,0.0002683672856366,4.3e-05,4.3e-05,4.3e-05,4.3e-05,0.0
1770934ad1b91344c763822588694de5,1,2,1,1.85e-05,8e-06,-1.075e-05,2.75e-05,4.203213056698411e-05,0.0001676666666666,0.000188,0.0001077499999999,0.000215,8.04777401935881e-05,0.0001059999999999,1.6e-05,1.55e-05,0.0001515,0.000156751395528,9.2e-05,9.2e-05,9.2e-05,9.2e-05,0.0,3.4e-05,3.4e-05,3.4e-05,3.4e-05,0.0,0.0001023333333333,2.55e-05,1.45e-05,0.0001032499999999,0.0001611020380586,5.349999999999999e-05,4.95e-05,4.125e-05,6.9e-05,1.965451602049768e-05,0.000355,0.000355,0.000355,0.000355,0.0,0.000133,0.000133,0.000133,0.000133,0.0,7.4e-05,8.7e-05,6.45e-05,8.999999999999999e-05,2.787471972953271e-05
1770934ad1b91344c763822588694de5,1,2,2,0.0001125,0.0001125,0.00010225,0.00012275,2.8991378028648455e-05,0.0001465,5.4e-05,1.9e-05,0.0001815,0.0002149069566114,0.0001035714285714,3.7e-05,2.9999999999999997e-05,0.0001025,0.0001437797588244,8e-05,8e-05,8e-05,8e-05,0.0,3.240000000000001e-05,3.2e-05,2.5e-05,4.1e-05,1.856879102149626e-05,3.1e-05,3e-05,1.8e-05,3.9e-05,2.6664583251946764e-05,4.5e-05,4.5e-05,4.5e-05,4.5e-05,0.0,0.000149,6.549999999999999e-05,6.199999999999999e-05,0.0001525,0.0001754327981497,0.000231,0.000231,0.000131,0.000331,0.0002828427124746,0.0,0.0,0.0,0.0,0.0
1770934ad1b91344c763822588694de5,1,2,3,-1.6e-05,-1.6e-05,-1.6e-05,-1.6e-05,0.0,0.000214,0.000214,0.000214,0.000214,0.0,0.0001019999999999,5.6e-05,3.15e-05,8.05e-05,0.0001384112230516,6e-05,6e-05,5.45e-05,6.55e-05,1.555634918610405e-05,4.8e-05,4.8e-05,4.8e-05,4.8e-05,0.0,6.633333333333334e-05,5.5e-05,4.75e-05,7.95e-05,3.347138081007912e-05,5.12e-05,3.1e-05,3.1e-05,7.8e-05,2.8761084819596077e-05,7.099999999999999e-05,7.3e-05,6.549999999999999e-05,7.75e-05,1.212435565298214e-05,0.000128,0.00011,9.5e-05,0.000152,5.909314681077662e-05,8.599999999999999e-05,7.3e-05,6.1e-05,0.0001044999999999,4.4933283877321936e-05
1770934ad1b91344c763822588694de5,2,1,1,3.1e-05,3.1e-05,1.9e-05,4.3e-05,3.3941125496954285e-05,3.85e-05,3.85e-05,3.525e-05,4.175e-05,9.19238815542512e-06,6.92e-05,4.7e-05,9e-06,4.9e-05,9.5484030078333e-05,7.04e-05,4.9e-05,3.9e-05,8.9e-05,5.233354564712771e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,0.0,7.375e-05,5.85e-05,3.5499999999999996e-05,9.675e-05,7.457155400463817e-05,7.766666666666667e-05,4.15e-05,6.75e-06,0.00016175,9.336094829566946e-05,5.1500000000000005e-05,5.1500000000000005e-05,4.875e-05,5.425e-05,7.778174593052026e-06,0.000172759375,0.00015059375,0.00010940625,0.000212609375,0.0001167958967286,0.000205,0.000205,0.00012,0.00029,0.0002404163056034
1770934ad1b91344c763822588694de5,2,1,2,4.15e-05,4.15e-05,1.125e-05,7.175e-05,8.555992052357226e-05,7.025e-05,6.950000000000001e-05,4.0499999999999995e-05,9.925e-05,4.86989048473714e-05,2.7e-05,2.5e-05,2.25e-05,2.95e-05,9.30949336251263e-06,0.0002255,0.0002255,0.00022275,0.00022825,7.77817459305202e-06,3.6666666666666666e-05,2.8e-05,2.2e-05,4.7e-05,2.6102362600602527e-05,5.516666666666667e-05,3.75e-05,2.225e-05,9.025e-05,4.802256414089805e-05,-2.9999999999999992e-06,-2.9999999999999992e-06,-9.5e-06,3.5000000000000004e-06,1.838477631085024e-05,4.8e-05,4.8e-05,4.45e-05,5.1500000000000005e-05,9.899494936611666e-06,0.000145,0.000145,0.000145,0.000145,0.0,0.0001564411764705,0.000148794117647,0.0001232647058823,0.0001819705882352,7.748549405540638e-05
1770934ad1b91344c763822588694de5,2,1,3,8.127941176470587e-05,6.255882352941176e-05,3.777941176470588e-05,0.0001111176470588,7.996164784062936e-05,9.966666666666669e-05,7.2e-05,5.7e-05,0.0001285,7.540778032360675e-05,2.8e-05,1.95e-05,1.5e-05,3.2500000000000004e-05,2.044504830026087e-05,9.8e-05,9.8e-05,8.15e-05,0.0001145,4.666904755831215e-05,8.000000000000001e-06,8.000000000000001e-06,7.000000000000001e-06,9e-06,2.8284271247461907e-06,2.375e-05,2.45e-05,1.5e-05,3.325e-05,1.4885675440951057e-05,8.25e-05,8.25e-05,7.275e-05,9.225e-05,2.7577164466275353e-05,8.847738095238096e-05,6.821428571428572e-05,6.067857142857143e-05,9.719642857142856e-05,4.95559606763865e-05,3.775e-05,3.95e-05,3.25e-05,4.475e-05,1.889223826513594e-05,1.95e-05,1.95e-05,1.725e-05,2.175e-05,6.363961030678928e-06
1770934ad1b91344c763822588694de5,2,2,1,-3.75e-05,-4e-05,-4.2e-05,-3.55e-05,8.698658900466593e-06,3.86e-05,4.4e-05,2.1e-05,4.8e-05,2.489578277540194e-05,1e-05,1.6e-05,1.2e-05,2.1e-05,1.83983694929741e-05,7.35e-05,7.35e-05,6.125e-05,8.575e-05,3.4648232278140824e-05,2.5799999999999997e-05,1e-05,9e-06,2.4e-05,2.9903177088730888e-05,0.0001134285714285,4.8e-05,3.2e-05,7.199999999999999e-05,0.0001923225217725,0.000202,0.000202,0.000202,0.000202,0.0,3.5333333333333336e-05,3.5e-05,3.15e-05,3.9e-05,7.505553499465136e-06,0.000172759375,0.00015059375,0.00010940625,0.000212609375,0.0001167958967286,4.85e-05,4.85e-05,4.075e-05,5.625e-05,2.192031021678297e-05
1770934ad1b91344c763822588694de5,2,2,2,3.1e-05,4.3e-05,1.6000000000000003e-05,5.2e-05,3.746998799039039e-05,0.0001545,4.25e-05,4e-05,5.85e-05,0.0002758787777267,3.5499999999999996e-05,3.5499999999999996e-05,3.375e-05,3.725e-05,4.949747468305833e-06,7.549999999999999e-05,7.549999999999999e-05,7.475e-05,7.625e-05,2.1213203435596462e-06,3.96e-05,4.8e-05,2.1e-05,5.9e-05,3.3664521383795135e-05,8.5625e-05,6.85e-05,5.975e-05,8.475e-05,7.024841126825777e-05,0.0001129688888888,0.0001088,8.028333333333334e-05,0.0001454333333333,6.378075553539398e-05,5.4e-05,5.4e-05,5.4e-05,5.4e-05,0.0,5.3e-05,5.3e-05,5.3e-05,5.3e-05,0.0,2.1e-05,2.1e-05,1.2e-05,2.9999999999999997e-05,2.545584412271571e-05
1770934ad1b91344c763822588694de5,2,2,3,4.5333333333333335e-05,-9e-06,-1.3e-05,7.65e-05,0.0001011154455725,1.5e-05,1.5e-05,1.5e-05,1.5e-05,0.0,1.5e-05,1.3e-05,6e-06,2.2e-05,1.465150731722394e-05,5.6e-05,4.65e-05,2.45e-05,8.65e-05,4.649731175025068e-05,0.000194,0.000194,0.000194,0.000194,0.0,3.433333333333333e-05,3.9e-05,1.95e-05,5.15e-05,3.225419869309007e-05,0.0001129688888888,0.0001088,8.028333333333334e-05,0.0001454333333333,6.378075553539398e-05,4.425e-05,4.15e-05,1.975e-05,6.6e-05,2.8998563182796943e-05,0.000186,7.7e-05,5.05e-05,0.000267,0.0002361842501099,0.00089,0.00089,0.00089,0.00089,0.0
